id,userId,shopId,createTime,updateTime,isDelete
26548,2495,2556,2025-10-28 08:00:00,2025-10-28 08:00:00,0
26549,2496,2569,2025-10-27 07:55:00,2025-10-27 07:55:00,0
26550,2497,2582,2025-10-26 07:50:00,2025-10-26 07:50:00,0
26551,2498,2595,2025-10-25 07:45:00,2025-10-25 07:45:00,0
26552,2499,2608,2025-10-24 07:40:00,2025-10-24 07:40:00,0
26553,2500,2621,2025-10-23 07:35:00,2025-10-23 07:35:00,0
26554,2501,2634,2025-10-22 07:30:00,2025-10-22 07:30:00,0
26555,2502,2647,2025-10-21 07:25:00,2025-10-21 07:25:00,0
26556,2503,2660,2025-10-20 07:20:00,2025-10-20 07:20:00,0
26557,2504,2673,2025-10-19 07:15:00,2025-10-19 07:15:00,0
26558,2505,2686,2025-10-18 07:10:00,2025-10-18 07:10:00,0
26559,2506,2699,2025-10-17 07:05:00,2025-10-17 07:05:00,0
26560,2507,2712,2025-10-16 07:00:00,2025-10-16 07:00:00,0
26561,2508,2725,2025-10-15 06:55:00,2025-10-15 06:55:00,0
26562,2509,2738,2025-10-14 06:50:00,2025-10-14 06:50:00,0
26563,2510,2751,2025-10-13 06:45:00,2025-10-13 06:45:00,0
26564,2511,2764,2025-10-12 06:40:00,2025-10-12 06:40:00,0
26565,2512,2777,2025-10-11 06:35:00,2025-10-11 06:35:00,0
26566,2513,2791,2025-10-10 06:30:00,2025-10-10 06:30:00,0
26567,2514,2804,2025-10-09 06:25:00,2025-10-09 06:25:00,0
26568,2515,2817,2025-10-08 06:20:00,2025-10-08 06:20:00,0
26569,2516,2830,2025-10-07 06:15:00,2025-10-07 06:15:00,0
26570,2517,2843,2025-10-06 06:10:00,2025-10-06 06:10:00,0
26571,2518,2856,2025-10-05 06:05:00,2025-10-05 06:05:00,0
26572,2519,2869,2025-10-04 06:00:00,2025-10-04 06:00:00,0
26573,2520,2882,2025-10-03 05:55:00,2025-10-03 05:55:00,0
26574,2521,2895,2025-10-02 05:50:00,2025-10-02 05:50:00,0
26575,2522,2908,2025-10-01 05:45:00,2025-10-01 05:45:00,0
26576,2523,2921,2025-09-30 05:40:00,2025-09-30 05:40:00,0
26577,2524,2934,2025-09-29 05:35:00,2025-09-29 05:35:00,0
26578,2525,2947,2025-09-28 05:30:00,2025-09-28 05:30:00,0
26579,2526,2960,2025-09-27 05:25:00,2025-09-27 05:25:00,0
26580,2527,2973,2025-09-26 05:20:00,2025-09-26 05:20:00,0
26581,2528,2986,2025-09-25 05:15:00,2025-09-25 05:15:00,0
26582,2529,2999,2025-09-24 05:10:00,2025-09-24 05:10:00,0
26583,2530,3012,2025-09-23 05:05:00,2025-09-23 05:05:00,0
26584,2531,10,2025-09-22 05:00:00,2025-09-22 05:00:00,0
26585,2532,23,2025-09-21 04:55:00,2025-09-21 04:55:00,0
26586,2533,36,2025-09-20 04:50:00,2025-09-20 04:50:00,0
26587,2534,49,2025-09-19 04:45:00,2025-09-19 04:45:00,0
26588,2535,62,2025-09-18 04:40:00,2025-09-18 04:40:00,0
26589,2536,76,2025-09-17 04:35:00,2025-09-17 04:35:00,0
26590,2537,89,2025-09-16 04:30:00,2025-09-16 04:30:00,0
26591,2538,102,2025-09-15 04:25:00,2025-09-15 04:25:00,0
26592,2539,115,2025-09-14 04:20:00,2025-09-14 04:20:00,0
26593,2540,128,2025-09-13 04:15:00,2025-09-13 04:15:00,0
26594,2541,141,2025-09-12 04:10:00,2025-09-12 04:10:00,0
26595,2542,154,2025-09-11 04:05:00,2025-09-11 04:05:00,0
26596,2543,167,2025-09-10 04:00:00,2025-09-10 04:00:00,0
26597,2544,180,2025-09-09 03:55:00,2025-09-09 03:55:00,0
26598,2545,193,2025-09-08 03:50:00,2025-09-08 03:50:00,0
26599,2546,206,2025-09-07 03:45:00,2025-09-07 03:45:00,0
26600,2547,219,2025-09-06 12:00:00,2025-09-06 12:00:00,0
26601,2548,232,2025-09-05 11:55:00,2025-09-05 11:55:00,0
26602,2549,245,2025-09-04 11:50:00,2025-09-04 11:50:00,0
26603,2550,258,2025-09-03 11:45:00,2025-09-03 11:45:00,0
26604,2551,271,2025-09-02 11:40:00,2025-09-02 11:40:00,0
26605,2552,284,2025-09-01 11:35:00,2025-09-01 11:35:00,0
26606,2553,297,2025-08-31 11:30:00,2025-08-31 11:30:00,0
26607,2554,310,2025-08-30 11:25:00,2025-08-30 11:25:00,0
26608,2555,323,2025-08-29 11:20:00,2025-08-29 11:20:00,0
26609,2556,336,2025-08-28 11:15:00,2025-08-28 11:15:00,0
26610,2557,349,2025-08-27 11:10:00,2025-08-27 11:10:00,0
26611,2558,362,2025-08-26 11:05:00,2025-08-26 11:05:00,0
26612,2559,376,2025-08-25 11:00:00,2025-08-25 11:00:00,0
26613,2560,389,2025-08-24 10:55:00,2025-08-24 10:55:00,0
26614,2561,402,2025-08-23 10:50:00,2025-08-23 10:50:00,0
26615,2562,415,2025-08-22 10:45:00,2025-08-22 10:45:00,0
26616,2563,428,2025-08-21 10:40:00,2025-08-21 10:40:00,0
26617,2564,441,2025-08-20 10:35:00,2025-08-20 10:35:00,0
26618,2565,454,2025-08-19 10:30:00,2025-08-19 10:30:00,0
26619,2566,467,2025-08-18 10:25:00,2025-08-18 10:25:00,0
26620,2567,480,2026-03-25 10:20:00,2026-03-25 10:20:00,0
26621,2568,493,2026-03-24 10:15:00,2026-03-24 10:15:00,0
26622,2569,506,2026-03-23 10:10:00,2026-03-23 10:10:00,0
26623,2570,519,2026-03-22 10:05:00,2026-03-22 10:05:00,0
26624,2571,532,2026-03-21 10:00:00,2026-03-21 10:00:00,0
26625,2572,545,2026-03-20 09:55:00,2026-03-20 09:55:00,0
26626,2573,558,2026-03-19 09:50:00,2026-03-19 09:50:00,0
26627,2574,571,2026-03-18 09:45:00,2026-03-18 09:45:00,0
26628,2575,584,2026-03-17 09:40:00,2026-03-17 09:40:00,0
26629,2576,597,2026-03-16 09:35:00,2026-03-16 09:35:00,0
26630,2577,610,2026-03-15 09:30:00,2026-03-15 09:30:00,0
26631,2578,623,2026-03-14 09:25:00,2026-03-14 09:25:00,0
26632,2579,636,2026-03-13 09:20:00,2026-03-13 09:20:00,0
26633,2580,649,2026-03-12 09:15:00,2026-03-12 09:15:00,0
26634,2581,662,2026-03-11 09:10:00,2026-03-11 09:10:00,0
26635,2582,676,2026-03-10 09:05:00,2026-03-10 09:05:00,0
26636,2583,689,2026-03-09 09:00:00,2026-03-09 09:00:00,0
26637,2584,702,2026-03-08 08:55:00,2026-03-08 08:55:00,0
26638,2585,715,2026-03-07 08:50:00,2026-03-07 08:50:00,0
26639,2586,728,2026-03-06 08:45:00,2026-03-06 08:45:00,0
26640,2587,741,2026-03-05 08:40:00,2026-03-05 08:40:00,0
26641,2588,754,2026-03-04 08:35:00,2026-03-04 08:35:00,0
26642,2589,767,2026-03-03 08:30:00,2026-03-03 08:30:00,0
26643,2590,780,2026-03-02 08:25:00,2026-03-02 08:25:00,0
26644,2591,793,2026-03-01 08:20:00,2026-03-01 08:20:00,0
26645,2592,806,2026-02-28 08:15:00,2026-02-28 08:15:00,0
26646,2593,819,2026-02-27 08:10:00,2026-02-27 08:10:00,0
26647,2594,832,2026-02-26 08:05:00,2026-02-26 08:05:00,0
26648,2595,845,2026-02-25 08:00:00,2026-02-25 08:00:00,0
26649,2596,858,2026-02-24 07:55:00,2026-02-24 07:55:00,0
26650,2597,871,2026-02-23 07:50:00,2026-02-23 07:50:00,0
26651,2598,884,2026-02-22 07:45:00,2026-02-22 07:45:00,0
26652,2599,897,2026-02-21 07:40:00,2026-02-21 07:40:00,0
26653,2600,910,2026-02-20 07:35:00,2026-02-20 07:35:00,0
26654,2601,923,2026-02-19 07:30:00,2026-02-19 07:30:00,0
26655,2602,936,2026-02-18 07:25:00,2026-02-18 07:25:00,0
26656,2603,949,2026-02-17 07:20:00,2026-02-17 07:20:00,0
26657,2604,962,2026-02-16 07:15:00,2026-02-16 07:15:00,0
26658,2605,976,2026-02-15 07:10:00,2026-02-15 07:10:00,0
26659,2606,989,2026-02-14 07:05:00,2026-02-14 07:05:00,0
26660,2607,1002,2026-02-13 07:00:00,2026-02-13 07:00:00,0
26661,2608,1015,2026-02-12 06:55:00,2026-02-12 06:55:00,0
26662,2609,1028,2026-02-11 06:50:00,2026-02-11 06:50:00,0
26663,2610,1041,2026-02-10 06:45:00,2026-02-10 06:45:00,0
26664,2611,1054,2026-02-09 06:40:00,2026-02-09 06:40:00,0
26665,2612,1067,2026-02-08 06:35:00,2026-02-08 06:35:00,0
26666,2613,1080,2026-02-07 06:30:00,2026-02-07 06:30:00,0
26667,2614,1093,2026-02-06 06:25:00,2026-02-06 06:25:00,0
26668,2615,1106,2026-02-05 06:20:00,2026-02-05 06:20:00,0
26669,2616,1119,2026-02-04 06:15:00,2026-02-04 06:15:00,0
26670,2617,1132,2026-02-03 06:10:00,2026-02-03 06:10:00,0
26671,2618,1145,2026-02-02 06:05:00,2026-02-02 06:05:00,0
26672,2619,1158,2026-02-01 06:00:00,2026-02-01 06:00:00,0
26673,2620,1171,2026-01-31 05:55:00,2026-01-31 05:55:00,0
26674,2621,1184,2026-01-30 05:50:00,2026-01-30 05:50:00,0
26675,2622,1197,2026-01-29 05:45:00,2026-01-29 05:45:00,0
26676,2623,1210,2026-01-28 05:40:00,2026-01-28 05:40:00,0
26677,2624,1223,2026-01-27 05:35:00,2026-01-27 05:35:00,0
26678,2625,1236,2026-01-26 05:30:00,2026-01-26 05:30:00,0
26679,2626,1249,2026-01-25 05:25:00,2026-01-25 05:25:00,0
26680,2627,1262,2026-01-24 05:20:00,2026-01-24 05:20:00,0
26681,2628,1276,2026-01-23 05:15:00,2026-01-23 05:15:00,0
26682,2629,1289,2026-01-22 05:10:00,2026-01-22 05:10:00,0
26683,2630,1302,2026-01-21 05:05:00,2026-01-21 05:05:00,0
26684,2631,1315,2026-01-20 05:00:00,2026-01-20 05:00:00,0
26685,2632,1328,2026-01-19 04:55:00,2026-01-19 04:55:00,0
26686,2633,1341,2026-01-18 04:50:00,2026-01-18 04:50:00,0
26687,2634,1354,2026-01-17 04:45:00,2026-01-17 04:45:00,0
26688,2635,1367,2026-01-16 04:40:00,2026-01-16 04:40:00,0
26689,2636,1380,2026-01-15 04:35:00,2026-01-15 04:35:00,0
26690,2637,1393,2026-01-14 04:30:00,2026-01-14 04:30:00,0
26691,2638,1406,2026-01-13 04:25:00,2026-01-13 04:25:00,0
26692,2639,1419,2026-01-12 04:20:00,2026-01-12 04:20:00,0
26693,2640,1432,2026-01-11 04:15:00,2026-01-11 04:15:00,0
26694,2641,1445,2026-01-10 04:10:00,2026-01-10 04:10:00,0
26695,2642,1458,2026-01-09 04:05:00,2026-01-09 04:05:00,0
26696,2643,1471,2026-01-08 04:00:00,2026-01-08 04:00:00,0
26697,2644,1484,2026-01-07 03:55:00,2026-01-07 03:55:00,0
26698,2645,1497,2026-01-06 03:50:00,2026-01-06 03:50:00,0
26699,2646,1510,2026-01-05 03:45:00,2026-01-05 03:45:00,0
26700,2647,1523,2026-01-04 12:00:00,2026-01-04 12:00:00,0
26701,2648,1536,2026-01-03 11:55:00,2026-01-03 11:55:00,0
26702,2649,1549,2026-01-02 11:50:00,2026-01-02 11:50:00,0
26703,2650,1562,2026-01-01 11:45:00,2026-01-01 11:45:00,0
26704,2651,1576,2025-12-31 11:40:00,2025-12-31 11:40:00,0
26705,2652,1589,2025-12-30 11:35:00,2025-12-30 11:35:00,0
26706,2653,1602,2025-12-29 11:30:00,2025-12-29 11:30:00,0
26707,2654,1615,2025-12-28 11:25:00,2025-12-28 11:25:00,0
26708,2655,1628,2025-12-27 11:20:00,2025-12-27 11:20:00,0
26709,2656,1641,2025-12-26 11:15:00,2025-12-26 11:15:00,0
26710,2657,1654,2025-12-25 11:10:00,2025-12-25 11:10:00,0
26711,2658,1667,2025-12-24 11:05:00,2025-12-24 11:05:00,0
26712,2659,1680,2025-12-23 11:00:00,2025-12-23 11:00:00,0
26713,2660,1693,2025-12-22 10:55:00,2025-12-22 10:55:00,0
26714,2661,1706,2025-12-21 10:50:00,2025-12-21 10:50:00,0
26715,2662,1719,2025-12-20 10:45:00,2025-12-20 10:45:00,0
26716,2663,1732,2025-12-19 10:40:00,2025-12-19 10:40:00,0
26717,2664,1745,2025-12-18 10:35:00,2025-12-18 10:35:00,0
26718,2665,1758,2025-12-17 10:30:00,2025-12-17 10:30:00,0
26719,2666,1771,2025-12-16 10:25:00,2025-12-16 10:25:00,0
26720,2667,1784,2025-12-15 10:20:00,2025-12-15 10:20:00,0
26721,2668,1797,2025-12-14 10:15:00,2025-12-14 10:15:00,0
26722,2669,1810,2025-12-13 10:10:00,2025-12-13 10:10:00,0
26723,2670,1823,2025-12-12 10:05:00,2025-12-12 10:05:00,0
26724,2671,1836,2025-12-11 10:00:00,2025-12-11 10:00:00,0
26725,2672,1849,2025-12-10 09:55:00,2025-12-10 09:55:00,0
26726,2673,1862,2025-12-09 09:50:00,2025-12-09 09:50:00,0
26727,2674,1876,2025-12-08 09:45:00,2025-12-08 09:45:00,0
26728,2675,1889,2025-12-07 09:40:00,2025-12-07 09:40:00,0
26729,2676,1902,2025-12-06 09:35:00,2025-12-06 09:35:00,0
26730,2677,1915,2025-12-05 09:30:00,2025-12-05 09:30:00,0
26731,2678,1928,2025-12-04 09:25:00,2025-12-04 09:25:00,0
26732,2679,1941,2025-12-03 09:20:00,2025-12-03 09:20:00,0
26733,2680,1954,2025-12-02 09:15:00,2025-12-02 09:15:00,0
26734,2681,1967,2025-12-01 09:10:00,2025-12-01 09:10:00,0
26735,2682,1980,2025-11-30 09:05:00,2025-11-30 09:05:00,0
26736,2683,1993,2025-11-29 09:00:00,2025-11-29 09:00:00,0
26737,2684,2006,2025-11-28 08:55:00,2025-11-28 08:55:00,0
26738,2685,2019,2025-11-27 08:50:00,2025-11-27 08:50:00,0
26739,2686,2032,2025-11-26 08:45:00,2025-11-26 08:45:00,0
26740,2687,2045,2025-11-25 08:40:00,2025-11-25 08:40:00,0
26741,2688,2058,2025-11-24 08:35:00,2025-11-24 08:35:00,0
26742,2689,2071,2025-11-23 08:30:00,2025-11-23 08:30:00,0
26743,2690,2084,2025-11-22 08:25:00,2025-11-22 08:25:00,0
26744,2691,2097,2025-11-21 08:20:00,2025-11-21 08:20:00,0
26745,2692,2110,2025-11-20 08:15:00,2025-11-20 08:15:00,0
26746,2693,2123,2025-11-19 08:10:00,2025-11-19 08:10:00,0
26747,2694,2136,2025-11-18 08:05:00,2025-11-18 08:05:00,0
26748,2695,2149,2025-11-17 08:00:00,2025-11-17 08:00:00,0
26749,2696,2162,2025-11-16 07:55:00,2025-11-16 07:55:00,0
26750,2697,2176,2025-11-15 07:50:00,2025-11-15 07:50:00,0
26751,2698,2189,2025-11-14 07:45:00,2025-11-14 07:45:00,0
26752,2699,2202,2025-11-13 07:40:00,2025-11-13 07:40:00,0
26753,2700,2215,2025-11-12 07:35:00,2025-11-12 07:35:00,0
26754,2701,2228,2025-11-11 07:30:00,2025-11-11 07:30:00,0
26755,2702,2241,2025-11-10 07:25:00,2025-11-10 07:25:00,0
26756,2703,2254,2025-11-09 07:20:00,2025-11-09 07:20:00,0
26757,2704,2267,2025-11-08 07:15:00,2025-11-08 07:15:00,0
26758,2705,2280,2025-11-07 07:10:00,2025-11-07 07:10:00,0
26759,2706,2293,2025-11-06 07:05:00,2025-11-06 07:05:00,0
26760,2707,2306,2025-11-05 07:00:00,2025-11-05 07:00:00,0
26761,2708,2319,2025-11-04 06:55:00,2025-11-04 06:55:00,0
26762,2709,2332,2025-11-03 06:50:00,2025-11-03 06:50:00,0
26763,2710,2345,2025-11-02 06:45:00,2025-11-02 06:45:00,0
26764,2711,2358,2025-11-01 06:40:00,2025-11-01 06:40:00,0
26765,2712,2371,2025-10-31 06:35:00,2025-10-31 06:35:00,0
26766,2713,2384,2025-10-30 06:30:00,2025-10-30 06:30:00,0
26767,2714,2397,2025-10-29 06:25:00,2025-10-29 06:25:00,0
26768,2715,2410,2025-10-28 06:20:00,2025-10-28 06:20:00,0
26769,2716,2423,2025-10-27 06:15:00,2025-10-27 06:15:00,0
26770,2717,2436,2025-10-26 06:10:00,2025-10-26 06:10:00,0
26771,2718,2449,2025-10-25 06:05:00,2025-10-25 06:05:00,0
26772,2719,2462,2025-10-24 06:00:00,2025-10-24 06:00:00,0
26773,2720,2476,2025-10-23 05:55:00,2025-10-23 05:55:00,0
26774,2721,2489,2025-10-22 05:50:00,2025-10-22 05:50:00,0
26775,2722,2502,2025-10-21 05:45:00,2025-10-21 05:45:00,0
26776,2723,2515,2025-10-20 05:40:00,2025-10-20 05:40:00,0
26777,2724,2528,2025-10-19 05:35:00,2025-10-19 05:35:00,0
26778,2725,2541,2025-10-18 05:30:00,2025-10-18 05:30:00,0
26779,2726,2554,2025-10-17 05:25:00,2025-10-17 05:25:00,0
26780,2727,2567,2025-10-16 05:20:00,2025-10-16 05:20:00,0
26781,2728,2580,2025-10-15 05:15:00,2025-10-15 05:15:00,0
26782,2729,2593,2025-10-14 05:10:00,2025-10-14 05:10:00,0
26783,2730,2606,2025-10-13 05:05:00,2025-10-13 05:05:00,0
26784,2731,2619,2025-10-12 05:00:00,2025-10-12 05:00:00,0
26785,2732,2632,2025-10-11 04:55:00,2025-10-11 04:55:00,0
26786,2733,2645,2025-10-10 04:50:00,2025-10-10 04:50:00,0
26787,2734,2658,2025-10-09 04:45:00,2025-10-09 04:45:00,0
26788,2735,2671,2025-10-08 04:40:00,2025-10-08 04:40:00,0
26789,2736,2684,2025-10-07 04:35:00,2025-10-07 04:35:00,0
26790,2737,2697,2025-10-06 04:30:00,2025-10-06 04:30:00,0
26791,2738,2710,2025-10-05 04:25:00,2025-10-05 04:25:00,0
26792,2739,2723,2025-10-04 04:20:00,2025-10-04 04:20:00,0
26793,2740,2736,2025-10-03 04:15:00,2025-10-03 04:15:00,0
26794,2741,2749,2025-10-02 04:10:00,2025-10-02 04:10:00,0
26795,2742,2762,2025-10-01 04:05:00,2025-10-01 04:05:00,0
26796,2743,2776,2025-09-30 04:00:00,2025-09-30 04:00:00,0
26797,2744,2789,2025-09-29 03:55:00,2025-09-29 03:55:00,0
26798,2745,2802,2025-09-28 03:50:00,2025-09-28 03:50:00,0
26799,2746,2815,2025-09-27 03:45:00,2025-09-27 03:45:00,0
26800,2747,2828,2025-09-26 12:00:00,2025-09-26 12:00:00,0
26801,2748,2841,2025-09-25 11:55:00,2025-09-25 11:55:00,0
26802,2749,2854,2025-09-24 11:50:00,2025-09-24 11:50:00,0
26803,2750,2867,2025-09-23 11:45:00,2025-09-23 11:45:00,0
26804,2751,2880,2025-09-22 11:40:00,2025-09-22 11:40:00,0
26805,2752,2893,2025-09-21 11:35:00,2025-09-21 11:35:00,0
26806,2753,2906,2025-09-20 11:30:00,2025-09-20 11:30:00,0
26807,2754,2919,2025-09-19 11:25:00,2025-09-19 11:25:00,0
26808,2755,2932,2025-09-18 11:20:00,2025-09-18 11:20:00,0
26809,2756,2945,2025-09-17 11:15:00,2025-09-17 11:15:00,0
26810,2757,2958,2025-09-16 11:10:00,2025-09-16 11:10:00,0
26811,2758,2971,2025-09-15 11:05:00,2025-09-15 11:05:00,0
26812,2759,2984,2025-09-14 11:00:00,2025-09-14 11:00:00,0
26813,2760,2997,2025-09-13 10:55:00,2025-09-13 10:55:00,0
26814,2761,3010,2025-09-12 10:50:00,2025-09-12 10:50:00,0
26815,2762,8,2025-09-11 10:45:00,2025-09-11 10:45:00,0
26816,2763,21,2025-09-10 10:40:00,2025-09-10 10:40:00,0
26817,2764,34,2025-09-09 10:35:00,2025-09-09 10:35:00,0
26818,2765,47,2025-09-08 10:30:00,2025-09-08 10:30:00,0
26819,2766,61,2025-09-07 10:25:00,2025-09-07 10:25:00,0
26820,2767,74,2025-09-06 10:20:00,2025-09-06 10:20:00,0
26821,2768,87,2025-09-05 10:15:00,2025-09-05 10:15:00,0
26822,2769,100,2025-09-04 10:10:00,2025-09-04 10:10:00,0
26823,2770,113,2025-09-03 10:05:00,2025-09-03 10:05:00,0
26824,2771,126,2025-09-02 10:00:00,2025-09-02 10:00:00,0
26825,2772,139,2025-09-01 09:55:00,2025-09-01 09:55:00,0
26826,2773,152,2025-08-31 09:50:00,2025-08-31 09:50:00,0
26827,2774,165,2025-08-30 09:45:00,2025-08-30 09:45:00,0
26828,2775,178,2025-08-29 09:40:00,2025-08-29 09:40:00,0
26829,2776,191,2025-08-28 09:35:00,2025-08-28 09:35:00,0
26830,2777,204,2025-08-27 09:30:00,2025-08-27 09:30:00,0
26831,2778,217,2025-08-26 09:25:00,2025-08-26 09:25:00,0
26832,2779,230,2025-08-25 09:20:00,2025-08-25 09:20:00,0
26833,2780,243,2025-08-24 09:15:00,2025-08-24 09:15:00,0
26834,2781,256,2025-08-23 09:10:00,2025-08-23 09:10:00,0
26835,2782,269,2025-08-22 09:05:00,2025-08-22 09:05:00,0
26836,2783,282,2025-08-21 09:00:00,2025-08-21 09:00:00,0
26837,2784,295,2025-08-20 08:55:00,2025-08-20 08:55:00,0
26838,2785,308,2025-08-19 08:50:00,2025-08-19 08:50:00,0
26839,2786,321,2025-08-18 08:45:00,2025-08-18 08:45:00,0
26840,2787,334,2026-03-25 08:40:00,2026-03-25 08:40:00,0
26841,2788,347,2026-03-24 08:35:00,2026-03-24 08:35:00,0
26842,2789,361,2026-03-23 08:30:00,2026-03-23 08:30:00,0
26843,2790,374,2026-03-22 08:25:00,2026-03-22 08:25:00,0
26844,2791,387,2026-03-21 08:20:00,2026-03-21 08:20:00,0
26845,2792,400,2026-03-20 08:15:00,2026-03-20 08:15:00,0
26846,2793,413,2026-03-19 08:10:00,2026-03-19 08:10:00,0
26847,2794,426,2026-03-18 08:05:00,2026-03-18 08:05:00,0
26848,2795,439,2026-03-17 08:00:00,2026-03-17 08:00:00,0
26849,2796,452,2026-03-16 07:55:00,2026-03-16 07:55:00,0
26850,2797,465,2026-03-15 07:50:00,2026-03-15 07:50:00,0
26851,2798,478,2026-03-14 07:45:00,2026-03-14 07:45:00,0
26852,2799,491,2026-03-13 07:40:00,2026-03-13 07:40:00,0
26853,2800,504,2026-03-12 07:35:00,2026-03-12 07:35:00,0
26854,2801,517,2026-03-11 07:30:00,2026-03-11 07:30:00,0
26855,2802,530,2026-03-10 07:25:00,2026-03-10 07:25:00,0
26856,2803,543,2026-03-09 07:20:00,2026-03-09 07:20:00,0
26857,2804,556,2026-03-08 07:15:00,2026-03-08 07:15:00,0
26858,2805,569,2026-03-07 07:10:00,2026-03-07 07:10:00,0
26859,2806,582,2026-03-06 07:05:00,2026-03-06 07:05:00,0
26860,2807,595,2026-03-05 07:00:00,2026-03-05 07:00:00,0
26861,2808,608,2026-03-04 06:55:00,2026-03-04 06:55:00,0
26862,2809,621,2026-03-03 06:50:00,2026-03-03 06:50:00,0
26863,2810,634,2026-03-02 06:45:00,2026-03-02 06:45:00,0
26864,2811,647,2026-03-01 06:40:00,2026-03-01 06:40:00,0
26865,2812,661,2026-02-28 06:35:00,2026-02-28 06:35:00,0
26866,2813,674,2026-02-27 06:30:00,2026-02-27 06:30:00,0
26867,2814,687,2026-02-26 06:25:00,2026-02-26 06:25:00,0
26868,2815,700,2026-02-25 06:20:00,2026-02-25 06:20:00,0
26869,2816,713,2026-02-24 06:15:00,2026-02-24 06:15:00,0
26870,2817,726,2026-02-23 06:10:00,2026-02-23 06:10:00,0
26871,2818,739,2026-02-22 06:05:00,2026-02-22 06:05:00,0
26872,2819,752,2026-02-21 06:00:00,2026-02-21 06:00:00,0
26873,2820,765,2026-02-20 05:55:00,2026-02-20 05:55:00,0
26874,2821,778,2026-02-19 05:50:00,2026-02-19 05:50:00,0
26875,2822,791,2026-02-18 05:45:00,2026-02-18 05:45:00,0
26876,2823,804,2026-02-17 05:40:00,2026-02-17 05:40:00,0
26877,2824,817,2026-02-16 05:35:00,2026-02-16 05:35:00,0
26878,2825,830,2026-02-15 05:30:00,2026-02-15 05:30:00,0
26879,2826,843,2026-02-14 05:25:00,2026-02-14 05:25:00,0
26880,2827,856,2026-02-13 05:20:00,2026-02-13 05:20:00,0
26881,2828,869,2026-02-12 05:15:00,2026-02-12 05:15:00,0
26882,2829,882,2026-02-11 05:10:00,2026-02-11 05:10:00,0
26883,2830,895,2026-02-10 05:05:00,2026-02-10 05:05:00,0
26884,2831,908,2026-02-09 05:00:00,2026-02-09 05:00:00,0
26885,2832,921,2026-02-08 04:55:00,2026-02-08 04:55:00,0
26886,2833,934,2026-02-07 04:50:00,2026-02-07 04:50:00,0
26887,2834,947,2026-02-06 04:45:00,2026-02-06 04:45:00,0
26888,2835,961,2026-02-05 04:40:00,2026-02-05 04:40:00,0
26889,2836,974,2026-02-04 04:35:00,2026-02-04 04:35:00,0
26890,2837,987,2026-02-03 04:30:00,2026-02-03 04:30:00,0
26891,2838,1000,2026-02-02 04:25:00,2026-02-02 04:25:00,0
26892,2839,1013,2026-02-01 04:20:00,2026-02-01 04:20:00,0
26893,2840,1026,2026-01-31 04:15:00,2026-01-31 04:15:00,0
26894,2841,1039,2026-01-30 04:10:00,2026-01-30 04:10:00,0
26895,2842,1052,2026-01-29 04:05:00,2026-01-29 04:05:00,0
26896,2843,1065,2026-01-28 04:00:00,2026-01-28 04:00:00,0
26897,2844,1078,2026-01-27 03:55:00,2026-01-27 03:55:00,0
26898,2845,1091,2026-01-26 03:50:00,2026-01-26 03:50:00,0
26899,2846,1104,2026-01-25 03:45:00,2026-01-25 03:45:00,0
26900,2847,1117,2026-01-24 12:00:00,2026-01-24 12:00:00,0
26901,2848,1130,2026-01-23 11:55:00,2026-01-23 11:55:00,0
26902,2849,1143,2026-01-22 11:50:00,2026-01-22 11:50:00,0
26903,2850,1156,2026-01-21 11:45:00,2026-01-21 11:45:00,0
26904,2851,1169,2026-01-20 11:40:00,2026-01-20 11:40:00,0
26905,2852,1182,2026-01-19 11:35:00,2026-01-19 11:35:00,0
26906,2853,1195,2026-01-18 11:30:00,2026-01-18 11:30:00,0
26907,2854,1208,2026-01-17 11:25:00,2026-01-17 11:25:00,0
26908,2855,1221,2026-01-16 11:20:00,2026-01-16 11:20:00,0
26909,2856,1234,2026-01-15 11:15:00,2026-01-15 11:15:00,0
26910,2857,1247,2026-01-14 11:10:00,2026-01-14 11:10:00,0
26911,2858,1261,2026-01-13 11:05:00,2026-01-13 11:05:00,0
26912,2859,1274,2026-01-12 11:00:00,2026-01-12 11:00:00,0
26913,2860,1287,2026-01-11 10:55:00,2026-01-11 10:55:00,0
26914,2861,1300,2026-01-10 10:50:00,2026-01-10 10:50:00,0
26915,2862,1313,2026-01-09 10:45:00,2026-01-09 10:45:00,0
26916,2863,1326,2026-01-08 10:40:00,2026-01-08 10:40:00,0
26917,2864,1339,2026-01-07 10:35:00,2026-01-07 10:35:00,0
26918,2865,1352,2026-01-06 10:30:00,2026-01-06 10:30:00,0
26919,2866,1365,2026-01-05 10:25:00,2026-01-05 10:25:00,0
26920,2867,1378,2026-01-04 10:20:00,2026-01-04 10:20:00,0
26921,2868,1391,2026-01-03 10:15:00,2026-01-03 10:15:00,0
26922,2869,1404,2026-01-02 10:10:00,2026-01-02 10:10:00,0
26923,2870,1417,2026-01-01 10:05:00,2026-01-01 10:05:00,0
26924,2871,1430,2025-12-31 10:00:00,2025-12-31 10:00:00,0
26925,2872,1443,2025-12-30 09:55:00,2025-12-30 09:55:00,0
26926,2873,1456,2025-12-29 09:50:00,2025-12-29 09:50:00,0
26927,2874,1469,2025-12-28 09:45:00,2025-12-28 09:45:00,0
26928,2875,1482,2025-12-27 09:40:00,2025-12-27 09:40:00,0
