id,userId,couponId,orderId,code,status,obtainTime,useTime,expireTime,createTime,updateTime,isDelete
4914,3026,988,7018,CODE202603007018,1,2026-01-25 15:07:00,2026-01-26 15:02:00,2026-07-24 15:02:00,2026-01-25 15:02:00,2026-01-26 15:02:00,0
4915,3035,991,7021,CODE202603007021,0,2026-01-22 15:04:00,,2026-07-21 14:59:00,2026-01-22 14:59:00,2026-01-22 15:04:00,0
4916,3038,992,7022,CODE202603007022,0,2026-01-21 15:03:00,,2026-07-20 14:58:00,2026-01-21 14:58:00,2026-01-21 15:03:00,0
4917,3041,993,7023,CODE202603007023,1,2026-01-20 15:02:00,2026-01-21 14:57:00,2026-07-19 14:57:00,2026-01-20 14:57:00,2026-01-21 14:57:00,0
4918,3047,995,7025,CODE202603007025,0,2026-01-18 15:00:00,,2026-07-17 14:55:00,2026-01-18 14:55:00,2026-01-18 15:00:00,0
4919,3050,996,7026,CODE202603007026,3,2026-01-17 14:59:00,,2026-07-16 14:54:00,2026-01-17 14:54:00,2026-01-17 14:59:00,0
4920,3053,997,7027,CODE202603007027,0,2026-01-16 14:58:00,,2026-07-15 14:53:00,2026-01-16 14:53:00,2026-01-16 14:58:00,0
4921,1,998,7028,CODE202603007028,1,2026-01-15 14:57:00,2026-01-16 14:52:00,2026-07-14 14:52:00,2026-01-15 14:52:00,2026-01-16 14:52:00,0
4922,13,1001,7031,CODE202603007031,0,2026-01-12 14:54:00,,2026-07-11 14:49:00,2026-01-12 14:49:00,2026-01-12 14:54:00,0
4923,56,1002,7032,CODE202603007032,0,2026-01-11 14:53:00,,2026-07-10 14:48:00,2026-01-11 14:48:00,2026-01-11 14:53:00,0
4924,59,1003,7033,CODE202603007033,1,2026-01-10 14:52:00,2026-01-11 14:47:00,2026-07-09 14:47:00,2026-01-10 14:47:00,2026-01-11 14:47:00,0
4925,65,1005,7035,CODE202603007035,0,2026-01-08 14:50:00,,2026-07-07 14:45:00,2026-01-08 14:45:00,2026-01-08 14:50:00,0
4926,68,1006,7036,CODE202603007036,3,2026-01-07 14:49:00,,2026-07-06 14:44:00,2026-01-07 14:44:00,2026-01-07 14:49:00,0
4927,71,1007,7037,CODE202603007037,0,2026-01-06 14:48:00,,2026-07-05 14:43:00,2026-01-06 14:43:00,2026-01-06 14:48:00,0
4928,74,1008,7038,CODE202603007038,1,2026-01-05 14:47:00,2026-01-06 14:42:00,2026-07-04 14:42:00,2026-01-05 14:42:00,2026-01-06 14:42:00,0
4929,83,1011,7041,CODE202603007041,0,2026-01-02 14:44:00,,2026-07-01 14:39:00,2026-01-02 14:39:00,2026-01-02 14:44:00,0
4930,86,1012,7042,CODE202603007042,0,2026-01-01 14:43:00,,2026-06-30 14:38:00,2026-01-01 14:38:00,2026-01-01 14:43:00,0
4931,89,1013,7043,CODE202603007043,1,2025-12-31 14:42:00,2026-01-01 14:37:00,2026-06-29 14:37:00,2025-12-31 14:37:00,2026-01-01 14:37:00,0
4932,95,1015,7045,CODE202603007045,0,2025-12-29 14:40:00,,2026-06-27 14:35:00,2025-12-29 14:35:00,2025-12-29 14:40:00,0
4933,98,1016,7046,CODE202603007046,3,2025-12-28 14:39:00,,2026-06-26 14:34:00,2025-12-28 14:34:00,2025-12-28 14:39:00,0
4934,101,1017,7047,CODE202603007047,0,2025-12-27 14:38:00,,2026-06-25 14:33:00,2025-12-27 14:33:00,2025-12-27 14:38:00,0
4935,104,1018,7048,CODE202603007048,1,2025-12-26 14:37:00,2025-12-27 14:32:00,2026-06-24 14:32:00,2025-12-26 14:32:00,2025-12-27 14:32:00,0
4936,113,1021,7051,CODE202603007051,0,2025-12-23 14:34:00,,2026-06-21 14:29:00,2025-12-23 14:29:00,2025-12-23 14:34:00,0
4937,116,1022,7052,CODE202603007052,0,2025-12-22 14:33:00,,2026-06-20 14:28:00,2025-12-22 14:28:00,2025-12-22 14:33:00,0
4938,119,1023,7053,CODE202603007053,1,2025-12-21 14:32:00,2025-12-22 14:27:00,2026-06-19 14:27:00,2025-12-21 14:27:00,2025-12-22 14:27:00,0
4939,125,1025,7055,CODE202603007055,0,2025-12-19 14:30:00,,2026-06-17 14:25:00,2025-12-19 14:25:00,2025-12-19 14:30:00,0
4940,128,1026,7056,CODE202603007056,3,2025-12-18 14:29:00,,2026-06-16 14:24:00,2025-12-18 14:24:00,2025-12-18 14:29:00,0
4941,131,1027,7057,CODE202603007057,0,2025-12-17 14:28:00,,2026-06-15 14:23:00,2025-12-17 14:23:00,2025-12-17 14:28:00,0
4942,134,1028,7058,CODE202603007058,1,2025-12-16 14:27:00,2025-12-17 14:22:00,2026-06-14 14:22:00,2025-12-16 14:22:00,2025-12-17 14:22:00,0
4943,143,1031,7061,CODE202603007061,0,2025-12-13 14:24:00,,2026-06-11 14:19:00,2025-12-13 14:19:00,2025-12-13 14:24:00,0
4944,146,1032,7062,CODE202603007062,0,2025-12-12 14:23:00,,2026-06-10 14:18:00,2025-12-12 14:18:00,2025-12-12 14:23:00,0
4945,149,1033,7063,CODE202603007063,1,2025-12-11 14:22:00,2025-12-12 14:17:00,2026-06-09 14:17:00,2025-12-11 14:17:00,2025-12-12 14:17:00,0
4946,155,1035,7065,CODE202603007065,0,2025-12-09 14:20:00,,2026-06-07 14:15:00,2025-12-09 14:15:00,2025-12-09 14:20:00,0
4947,158,1036,7066,CODE202603007066,3,2025-12-08 14:19:00,,2026-06-06 14:14:00,2025-12-08 14:14:00,2025-12-08 14:19:00,0
4948,161,1037,7067,CODE202603007067,0,2025-12-07 14:18:00,,2026-06-05 14:13:00,2025-12-07 14:13:00,2025-12-07 14:18:00,0
4949,164,1038,7068,CODE202603007068,1,2025-12-06 14:17:00,2025-12-07 14:12:00,2026-06-04 14:12:00,2025-12-06 14:12:00,2025-12-07 14:12:00,0
4950,173,1041,7071,CODE202603007071,0,2025-12-03 14:14:00,,2026-06-01 14:09:00,2025-12-03 14:09:00,2025-12-03 14:14:00,0
4951,176,1042,7072,CODE202603007072,0,2025-12-02 14:13:00,,2026-05-31 14:08:00,2025-12-02 14:08:00,2025-12-02 14:13:00,0
4952,179,1043,7073,CODE202603007073,1,2025-12-01 14:12:00,2025-12-02 14:07:00,2026-05-30 14:07:00,2025-12-01 14:07:00,2025-12-02 14:07:00,0
4953,185,1045,7075,CODE202603007075,0,2025-11-29 14:10:00,,2026-05-28 14:05:00,2025-11-29 14:05:00,2025-11-29 14:10:00,0
4954,188,1046,7076,CODE202603007076,3,2025-11-28 14:09:00,,2026-05-27 14:04:00,2025-11-28 14:04:00,2025-11-28 14:09:00,0
4955,191,1047,7077,CODE202603007077,0,2025-11-27 14:08:00,,2026-05-26 14:03:00,2025-11-27 14:03:00,2025-11-27 14:08:00,0
4956,194,1048,7078,CODE202603007078,1,2025-11-26 14:07:00,2025-11-27 14:02:00,2026-05-25 14:02:00,2025-11-26 14:02:00,2025-11-27 14:02:00,0
4957,203,1051,7081,CODE202603007081,0,2026-03-23 14:04:00,,2026-09-19 13:59:00,2026-03-23 13:59:00,2026-03-23 14:04:00,0
4958,206,1052,7082,CODE202603007082,0,2026-03-22 14:03:00,,2026-09-18 13:58:00,2026-03-22 13:58:00,2026-03-22 14:03:00,0
4959,209,1053,7083,CODE202603007083,1,2026-03-21 14:02:00,2026-03-22 13:57:00,2026-09-17 13:57:00,2026-03-21 13:57:00,2026-03-22 13:57:00,0
4960,215,1055,7085,CODE202603007085,0,2026-03-19 14:00:00,,2026-09-15 13:55:00,2026-03-19 13:55:00,2026-03-19 14:00:00,0
4961,218,1056,7086,CODE202603007086,3,2026-03-18 13:59:00,,2026-09-14 13:54:00,2026-03-18 13:54:00,2026-03-18 13:59:00,0
4962,221,1057,7087,CODE202603007087,0,2026-03-17 13:58:00,,2026-09-13 13:53:00,2026-03-17 13:53:00,2026-03-17 13:58:00,0
4963,224,1058,7088,CODE202603007088,1,2026-03-16 13:57:00,2026-03-17 13:52:00,2026-09-12 13:52:00,2026-03-16 13:52:00,2026-03-17 13:52:00,0
4964,233,1061,7091,CODE202603007091,0,2026-03-13 13:54:00,,2026-09-09 13:49:00,2026-03-13 13:49:00,2026-03-13 13:54:00,0
4965,236,1062,7092,CODE202603007092,0,2026-03-12 13:53:00,,2026-09-08 13:48:00,2026-03-12 13:48:00,2026-03-12 13:53:00,0
4966,239,1063,7093,CODE202603007093,1,2026-03-11 13:52:00,2026-03-12 13:47:00,2026-09-07 13:47:00,2026-03-11 13:47:00,2026-03-12 13:47:00,0
4967,245,1065,7095,CODE202603007095,0,2026-03-09 13:50:00,,2026-09-05 13:45:00,2026-03-09 13:45:00,2026-03-09 13:50:00,0
4968,248,1066,7096,CODE202603007096,3,2026-03-08 13:49:00,,2026-09-04 13:44:00,2026-03-08 13:44:00,2026-03-08 13:49:00,0
4969,251,1067,7097,CODE202603007097,0,2026-03-07 13:48:00,,2026-09-03 13:43:00,2026-03-07 13:43:00,2026-03-07 13:48:00,0
4970,254,1068,7098,CODE202603007098,1,2026-03-06 13:47:00,2026-03-07 13:42:00,2026-09-02 13:42:00,2026-03-06 13:42:00,2026-03-07 13:42:00,0
4971,263,1071,7101,CODE202603007101,0,2026-03-03 13:44:00,,2026-08-30 13:39:00,2026-03-03 13:39:00,2026-03-03 13:44:00,0
4972,266,1072,7102,CODE202603007102,0,2026-03-02 13:43:00,,2026-08-29 13:38:00,2026-03-02 13:38:00,2026-03-02 13:43:00,0
4973,269,1073,7103,CODE202603007103,1,2026-03-01 13:42:00,2026-03-02 13:37:00,2026-08-28 13:37:00,2026-03-01 13:37:00,2026-03-02 13:37:00,0
4974,275,1075,7105,CODE202603007105,0,2026-02-27 13:40:00,,2026-08-26 13:35:00,2026-02-27 13:35:00,2026-02-27 13:40:00,0
4975,278,1076,7106,CODE202603007106,3,2026-02-26 13:39:00,,2026-08-25 13:34:00,2026-02-26 13:34:00,2026-02-26 13:39:00,0
4976,281,1077,7107,CODE202603007107,0,2026-02-25 13:38:00,,2026-08-24 13:33:00,2026-02-25 13:33:00,2026-02-25 13:38:00,0
4977,284,1078,7108,CODE202603007108,1,2026-02-24 13:37:00,2026-02-25 13:32:00,2026-08-23 13:32:00,2026-02-24 13:32:00,2026-02-25 13:32:00,0
4978,293,1081,7111,CODE202603007111,0,2026-02-21 13:34:00,,2026-08-20 13:29:00,2026-02-21 13:29:00,2026-02-21 13:34:00,0
4979,296,1082,7112,CODE202603007112,0,2026-02-20 13:33:00,,2026-08-19 13:28:00,2026-02-20 13:28:00,2026-02-20 13:33:00,0
4980,299,1083,7113,CODE202603007113,1,2026-02-19 13:32:00,2026-02-20 13:27:00,2026-08-18 13:27:00,2026-02-19 13:27:00,2026-02-20 13:27:00,0
4981,305,1085,7115,CODE202603007115,0,2026-02-17 13:30:00,,2026-08-16 13:25:00,2026-02-17 13:25:00,2026-02-17 13:30:00,0
4982,308,1086,7116,CODE202603007116,3,2026-02-16 13:29:00,,2026-08-15 13:24:00,2026-02-16 13:24:00,2026-02-16 13:29:00,0
4983,311,1087,7117,CODE202603007117,0,2026-02-15 13:28:00,,2026-08-14 13:23:00,2026-02-15 13:23:00,2026-02-15 13:28:00,0
4984,314,1088,7118,CODE202603007118,1,2026-02-14 13:27:00,2026-02-15 13:22:00,2026-08-13 13:22:00,2026-02-14 13:22:00,2026-02-15 13:22:00,0
4985,323,1091,7121,CODE202603007121,0,2026-02-11 13:24:00,,2026-08-10 13:19:00,2026-02-11 13:19:00,2026-02-11 13:24:00,0
4986,326,1092,7122,CODE202603007122,0,2026-02-10 13:23:00,,2026-08-09 13:18:00,2026-02-10 13:18:00,2026-02-10 13:23:00,0
4987,329,1093,7123,CODE202603007123,1,2026-02-09 13:22:00,2026-02-10 13:17:00,2026-08-08 13:17:00,2026-02-09 13:17:00,2026-02-10 13:17:00,0
4988,335,1095,7125,CODE202603007125,0,2026-02-07 13:20:00,,2026-08-06 13:15:00,2026-02-07 13:15:00,2026-02-07 13:20:00,0
4989,338,1096,7126,CODE202603007126,3,2026-02-06 13:19:00,,2026-08-05 13:14:00,2026-02-06 13:14:00,2026-02-06 13:19:00,0
4990,341,1097,7127,CODE202603007127,0,2026-02-05 13:18:00,,2026-08-04 13:13:00,2026-02-05 13:13:00,2026-02-05 13:18:00,0
4991,344,1098,7128,CODE202603007128,1,2026-02-04 13:17:00,2026-02-05 13:12:00,2026-08-03 13:12:00,2026-02-04 13:12:00,2026-02-05 13:12:00,0
4992,353,1101,7131,CODE202603007131,0,2026-02-01 13:14:00,,2026-07-31 13:09:00,2026-02-01 13:09:00,2026-02-01 13:14:00,0
4993,356,1102,7132,CODE202603007132,0,2026-01-31 13:13:00,,2026-07-30 13:08:00,2026-01-31 13:08:00,2026-01-31 13:13:00,0
4994,359,1103,7133,CODE202603007133,1,2026-01-30 13:12:00,2026-01-31 13:07:00,2026-07-29 13:07:00,2026-01-30 13:07:00,2026-01-31 13:07:00,0
4995,365,1105,7135,CODE202603007135,0,2026-01-28 13:10:00,,2026-07-27 13:05:00,2026-01-28 13:05:00,2026-01-28 13:10:00,0
4996,368,1106,7136,CODE202603007136,3,2026-01-27 13:09:00,,2026-07-26 13:04:00,2026-01-27 13:04:00,2026-01-27 13:09:00,0
4997,371,1107,7137,CODE202603007137,0,2026-01-26 13:08:00,,2026-07-25 13:03:00,2026-01-26 13:03:00,2026-01-26 13:08:00,0
4998,374,1108,7138,CODE202603007138,1,2026-01-25 13:07:00,2026-01-26 13:02:00,2026-07-24 13:02:00,2026-01-25 13:02:00,2026-01-26 13:02:00,0
4999,383,1111,7141,CODE202603007141,0,2026-01-22 13:04:00,,2026-07-21 12:59:00,2026-01-22 12:59:00,2026-01-22 13:04:00,0
5000,386,1112,7142,CODE202603007142,0,2026-01-21 13:03:00,,2026-07-20 12:58:00,2026-01-21 12:58:00,2026-01-21 13:03:00,0
5001,389,1113,7143,CODE202603007143,1,2026-01-20 13:02:00,2026-01-21 12:57:00,2026-07-19 12:57:00,2026-01-20 12:57:00,2026-01-21 12:57:00,0
5002,395,1115,7145,CODE202603007145,0,2026-01-18 13:00:00,,2026-07-17 12:55:00,2026-01-18 12:55:00,2026-01-18 13:00:00,0
5003,398,1116,7146,CODE202603007146,3,2026-01-17 12:59:00,,2026-07-16 12:54:00,2026-01-17 12:54:00,2026-01-17 12:59:00,0
5004,401,1117,7147,CODE202603007147,0,2026-01-16 12:58:00,,2026-07-15 12:53:00,2026-01-16 12:53:00,2026-01-16 12:58:00,0
5005,404,1118,7148,CODE202603007148,1,2026-01-15 12:57:00,2026-01-16 12:52:00,2026-07-14 12:52:00,2026-01-15 12:52:00,2026-01-16 12:52:00,0
5006,413,1121,7151,CODE202603007151,0,2026-01-12 12:54:00,,2026-07-11 12:49:00,2026-01-12 12:49:00,2026-01-12 12:54:00,0
5007,416,1122,7152,CODE202603007152,0,2026-01-11 12:53:00,,2026-07-10 12:48:00,2026-01-11 12:48:00,2026-01-11 12:53:00,0
5008,419,1123,7153,CODE202603007153,1,2026-01-10 12:52:00,2026-01-11 12:47:00,2026-07-09 12:47:00,2026-01-10 12:47:00,2026-01-11 12:47:00,0
5009,425,1125,7155,CODE202603007155,0,2026-01-08 12:50:00,,2026-07-07 12:45:00,2026-01-08 12:45:00,2026-01-08 12:50:00,0
5010,428,1126,7156,CODE202603007156,3,2026-01-07 12:49:00,,2026-07-06 12:44:00,2026-01-07 12:44:00,2026-01-07 12:49:00,0
5011,431,1127,7157,CODE202603007157,0,2026-01-06 12:48:00,,2026-07-05 12:43:00,2026-01-06 12:43:00,2026-01-06 12:48:00,0
5012,434,1128,7158,CODE202603007158,1,2026-01-05 12:47:00,2026-01-06 12:42:00,2026-07-04 12:42:00,2026-01-05 12:42:00,2026-01-06 12:42:00,0
5013,443,1131,7161,CODE202603007161,0,2026-01-02 12:44:00,,2026-07-01 12:39:00,2026-01-02 12:39:00,2026-01-02 12:44:00,0
5014,446,1132,7162,CODE202603007162,0,2026-01-01 12:43:00,,2026-06-30 12:38:00,2026-01-01 12:38:00,2026-01-01 12:43:00,0
5015,449,1133,7163,CODE202603007163,1,2025-12-31 12:42:00,2026-01-01 12:37:00,2026-06-29 12:37:00,2025-12-31 12:37:00,2026-01-01 12:37:00,0
5016,455,1135,7165,CODE202603007165,0,2025-12-29 12:40:00,,2026-06-27 12:35:00,2025-12-29 12:35:00,2025-12-29 12:40:00,0
5017,458,1136,7166,CODE202603007166,3,2025-12-28 12:39:00,,2026-06-26 12:34:00,2025-12-28 12:34:00,2025-12-28 12:39:00,0
5018,461,1137,7167,CODE202603007167,0,2025-12-27 12:38:00,,2026-06-25 12:33:00,2025-12-27 12:33:00,2025-12-27 12:38:00,0
5019,464,1138,7168,CODE202603007168,1,2025-12-26 12:37:00,2025-12-27 12:32:00,2026-06-24 12:32:00,2025-12-26 12:32:00,2025-12-27 12:32:00,0
5020,473,1141,7171,CODE202603007171,0,2025-12-23 12:34:00,,2026-06-21 12:29:00,2025-12-23 12:29:00,2025-12-23 12:34:00,0
5021,476,1142,7172,CODE202603007172,0,2025-12-22 12:33:00,,2026-06-20 12:28:00,2025-12-22 12:28:00,2025-12-22 12:33:00,0
5022,479,1143,7173,CODE202603007173,1,2025-12-21 12:32:00,2025-12-22 12:27:00,2026-06-19 12:27:00,2025-12-21 12:27:00,2025-12-22 12:27:00,0
5023,485,1145,7175,CODE202603007175,0,2025-12-19 12:30:00,,2026-06-17 12:25:00,2025-12-19 12:25:00,2025-12-19 12:30:00,0
5024,488,1146,7176,CODE202603007176,3,2025-12-18 12:29:00,,2026-06-16 12:24:00,2025-12-18 12:24:00,2025-12-18 12:29:00,0
5025,491,1147,7177,CODE202603007177,0,2025-12-17 12:28:00,,2026-06-15 12:23:00,2025-12-17 12:23:00,2025-12-17 12:28:00,0
5026,494,1148,7178,CODE202603007178,1,2025-12-16 12:27:00,2025-12-17 12:22:00,2026-06-14 12:22:00,2025-12-16 12:22:00,2025-12-17 12:22:00,0
5027,503,1151,7181,CODE202603007181,0,2025-12-13 12:24:00,,2026-06-11 12:19:00,2025-12-13 12:19:00,2025-12-13 12:24:00,0
5028,506,1152,7182,CODE202603007182,0,2025-12-12 12:23:00,,2026-06-10 12:18:00,2025-12-12 12:18:00,2025-12-12 12:23:00,0
5029,509,1153,7183,CODE202603007183,1,2025-12-11 12:22:00,2025-12-12 12:17:00,2026-06-09 12:17:00,2025-12-11 12:17:00,2025-12-12 12:17:00,0
5030,515,1155,7185,CODE202603007185,0,2025-12-09 12:20:00,,2026-06-07 12:15:00,2025-12-09 12:15:00,2025-12-09 12:20:00,0
5031,518,1156,7186,CODE202603007186,3,2025-12-08 12:19:00,,2026-06-06 12:14:00,2025-12-08 12:14:00,2025-12-08 12:19:00,0
5032,521,1157,7187,CODE202603007187,0,2025-12-07 12:18:00,,2026-06-05 12:13:00,2025-12-07 12:13:00,2025-12-07 12:18:00,0
5033,524,1158,7188,CODE202603007188,1,2025-12-06 12:17:00,2025-12-07 12:12:00,2026-06-04 12:12:00,2025-12-06 12:12:00,2025-12-07 12:12:00,0
5034,533,1161,7191,CODE202603007191,0,2025-12-03 12:14:00,,2026-06-01 12:09:00,2025-12-03 12:09:00,2025-12-03 12:14:00,0
5035,536,1162,7192,CODE202603007192,0,2025-12-02 12:13:00,,2026-05-31 12:08:00,2025-12-02 12:08:00,2025-12-02 12:13:00,0
5036,539,1163,7193,CODE202603007193,1,2025-12-01 12:12:00,2025-12-02 12:07:00,2026-05-30 12:07:00,2025-12-01 12:07:00,2025-12-02 12:07:00,0
5037,545,1165,7195,CODE202603007195,0,2025-11-29 12:10:00,,2026-05-28 12:05:00,2025-11-29 12:05:00,2025-11-29 12:10:00,0
5038,548,1166,7196,CODE202603007196,3,2025-11-28 12:09:00,,2026-05-27 12:04:00,2025-11-28 12:04:00,2025-11-28 12:09:00,0
5039,551,1167,7197,CODE202603007197,0,2025-11-27 12:08:00,,2026-05-26 12:03:00,2025-11-27 12:03:00,2025-11-27 12:08:00,0
5040,554,1168,7198,CODE202603007198,1,2025-11-26 12:07:00,2025-11-27 12:02:00,2026-05-25 12:02:00,2025-11-26 12:02:00,2025-11-27 12:02:00,0
5041,563,1171,7201,CODE202603007201,0,2026-03-24 12:04:00,,2026-09-20 11:59:00,2026-03-24 11:59:00,2026-03-24 12:04:00,0
5042,566,1172,7202,CODE202603007202,0,2026-03-23 12:03:00,,2026-09-19 11:58:00,2026-03-23 11:58:00,2026-03-23 12:03:00,0
5043,569,1173,7203,CODE202603007203,1,2026-03-22 12:02:00,2026-03-23 11:57:00,2026-09-18 11:57:00,2026-03-22 11:57:00,2026-03-23 11:57:00,0
5044,575,1175,7205,CODE202603007205,0,2026-03-20 12:00:00,,2026-09-16 11:55:00,2026-03-20 11:55:00,2026-03-20 12:00:00,0
5045,578,1176,7206,CODE202603007206,3,2026-03-19 11:59:00,,2026-09-15 11:54:00,2026-03-19 11:54:00,2026-03-19 11:59:00,0
5046,581,1177,7207,CODE202603007207,0,2026-03-18 11:58:00,,2026-09-14 11:53:00,2026-03-18 11:53:00,2026-03-18 11:58:00,0
5047,584,1178,7208,CODE202603007208,1,2026-03-17 11:57:00,2026-03-18 11:52:00,2026-09-13 11:52:00,2026-03-17 11:52:00,2026-03-18 11:52:00,0
5048,593,1181,7211,CODE202603007211,0,2026-03-14 11:54:00,,2026-09-10 11:49:00,2026-03-14 11:49:00,2026-03-14 11:54:00,0
5049,596,1182,7212,CODE202603007212,0,2026-03-13 11:53:00,,2026-09-09 11:48:00,2026-03-13 11:48:00,2026-03-13 11:53:00,0
5050,599,1183,7213,CODE202603007213,1,2026-03-12 11:52:00,2026-03-13 11:47:00,2026-09-08 11:47:00,2026-03-12 11:47:00,2026-03-13 11:47:00,0
5051,605,1185,7215,CODE202603007215,0,2026-03-10 11:50:00,,2026-09-06 11:45:00,2026-03-10 11:45:00,2026-03-10 11:50:00,0
5052,608,1186,7216,CODE202603007216,3,2026-03-09 11:49:00,,2026-09-05 11:44:00,2026-03-09 11:44:00,2026-03-09 11:49:00,0
5053,611,1187,7217,CODE202603007217,0,2026-03-08 11:48:00,,2026-09-04 11:43:00,2026-03-08 11:43:00,2026-03-08 11:48:00,0
5054,614,1188,7218,CODE202603007218,1,2026-03-07 11:47:00,2026-03-08 11:42:00,2026-09-03 11:42:00,2026-03-07 11:42:00,2026-03-08 11:42:00,0
5055,623,1191,7221,CODE202603007221,0,2026-03-04 11:44:00,,2026-08-31 11:39:00,2026-03-04 11:39:00,2026-03-04 11:44:00,0
5056,626,1192,7222,CODE202603007222,0,2026-03-03 11:43:00,,2026-08-30 11:38:00,2026-03-03 11:38:00,2026-03-03 11:43:00,0
5057,629,1193,7223,CODE202603007223,1,2026-03-02 11:42:00,2026-03-03 11:37:00,2026-08-29 11:37:00,2026-03-02 11:37:00,2026-03-03 11:37:00,0
5058,635,1195,7225,CODE202603007225,0,2026-02-28 11:40:00,,2026-08-27 11:35:00,2026-02-28 11:35:00,2026-02-28 11:40:00,0
5059,638,1196,7226,CODE202603007226,3,2026-02-27 11:39:00,,2026-08-26 11:34:00,2026-02-27 11:34:00,2026-02-27 11:39:00,0
5060,641,1197,7227,CODE202603007227,0,2026-02-26 11:38:00,,2026-08-25 11:33:00,2026-02-26 11:33:00,2026-02-26 11:38:00,0
5061,644,1198,7228,CODE202603007228,1,2026-02-25 11:37:00,2026-02-26 11:32:00,2026-08-24 11:32:00,2026-02-25 11:32:00,2026-02-26 11:32:00,0
5062,653,1201,7231,CODE202603007231,0,2026-02-22 11:34:00,,2026-08-21 11:29:00,2026-02-22 11:29:00,2026-02-22 11:34:00,0
5063,656,1202,7232,CODE202603007232,0,2026-02-21 11:33:00,,2026-08-20 11:28:00,2026-02-21 11:28:00,2026-02-21 11:33:00,0
5064,659,1203,7233,CODE202603007233,1,2026-02-20 11:32:00,2026-02-21 11:27:00,2026-08-19 11:27:00,2026-02-20 11:27:00,2026-02-21 11:27:00,0
5065,665,1205,7235,CODE202603007235,0,2026-02-18 11:30:00,,2026-08-17 11:25:00,2026-02-18 11:25:00,2026-02-18 11:30:00,0
5066,668,1206,7236,CODE202603007236,3,2026-02-17 11:29:00,,2026-08-16 11:24:00,2026-02-17 11:24:00,2026-02-17 11:29:00,0
5067,671,1207,7237,CODE202603007237,0,2026-02-16 11:28:00,,2026-08-15 11:23:00,2026-02-16 11:23:00,2026-02-16 11:28:00,0
5068,674,1208,7238,CODE202603007238,1,2026-02-15 11:27:00,2026-02-16 11:22:00,2026-08-14 11:22:00,2026-02-15 11:22:00,2026-02-16 11:22:00,0
5069,683,1211,7241,CODE202603007241,0,2026-02-12 11:24:00,,2026-08-11 11:19:00,2026-02-12 11:19:00,2026-02-12 11:24:00,0
5070,686,1212,7242,CODE202603007242,0,2026-02-11 11:23:00,,2026-08-10 11:18:00,2026-02-11 11:18:00,2026-02-11 11:23:00,0
5071,689,1213,7243,CODE202603007243,1,2026-02-10 11:22:00,2026-02-11 11:17:00,2026-08-09 11:17:00,2026-02-10 11:17:00,2026-02-11 11:17:00,0
5072,695,1215,7245,CODE202603007245,0,2026-02-08 11:20:00,,2026-08-07 11:15:00,2026-02-08 11:15:00,2026-02-08 11:20:00,0
5073,698,1216,7246,CODE202603007246,3,2026-02-07 11:19:00,,2026-08-06 11:14:00,2026-02-07 11:14:00,2026-02-07 11:19:00,0
5074,701,1217,7247,CODE202603007247,0,2026-02-06 11:18:00,,2026-08-05 11:13:00,2026-02-06 11:13:00,2026-02-06 11:18:00,0
5075,704,1218,7248,CODE202603007248,1,2026-02-05 11:17:00,2026-02-06 11:12:00,2026-08-04 11:12:00,2026-02-05 11:12:00,2026-02-06 11:12:00,0
5076,713,1221,7251,CODE202603007251,0,2026-02-02 11:14:00,,2026-08-01 11:09:00,2026-02-02 11:09:00,2026-02-02 11:14:00,0
5077,716,1222,7252,CODE202603007252,0,2026-02-01 11:13:00,,2026-07-31 11:08:00,2026-02-01 11:08:00,2026-02-01 11:13:00,0
5078,719,1223,7253,CODE202603007253,1,2026-01-31 11:12:00,2026-02-01 11:07:00,2026-07-30 11:07:00,2026-01-31 11:07:00,2026-02-01 11:07:00,0
5079,725,1225,7255,CODE202603007255,0,2026-01-29 11:10:00,,2026-07-28 11:05:00,2026-01-29 11:05:00,2026-01-29 11:10:00,0
5080,728,1226,7256,CODE202603007256,3,2026-01-28 11:09:00,,2026-07-27 11:04:00,2026-01-28 11:04:00,2026-01-28 11:09:00,0
5081,731,1227,7257,CODE202603007257,0,2026-01-27 11:08:00,,2026-07-26 11:03:00,2026-01-27 11:03:00,2026-01-27 11:08:00,0
5082,734,1228,7258,CODE202603007258,1,2026-01-26 11:07:00,2026-01-27 11:02:00,2026-07-25 11:02:00,2026-01-26 11:02:00,2026-01-27 11:02:00,0
5083,743,1231,7261,CODE202603007261,0,2026-01-23 11:04:00,,2026-07-22 10:59:00,2026-01-23 10:59:00,2026-01-23 11:04:00,0
5084,746,1232,7262,CODE202603007262,0,2026-01-22 11:03:00,,2026-07-21 10:58:00,2026-01-22 10:58:00,2026-01-22 11:03:00,0
5085,749,1233,7263,CODE202603007263,1,2026-01-21 11:02:00,2026-01-22 10:57:00,2026-07-20 10:57:00,2026-01-21 10:57:00,2026-01-22 10:57:00,0
5086,755,1235,7265,CODE202603007265,0,2026-01-19 11:00:00,,2026-07-18 10:55:00,2026-01-19 10:55:00,2026-01-19 11:00:00,0
5087,758,1236,7266,CODE202603007266,3,2026-01-18 10:59:00,,2026-07-17 10:54:00,2026-01-18 10:54:00,2026-01-18 10:59:00,0
5088,761,1237,7267,CODE202603007267,0,2026-01-17 10:58:00,,2026-07-16 10:53:00,2026-01-17 10:53:00,2026-01-17 10:58:00,0
