id,managerId,name,description,tags,categoryId,longitude,latitude,address,city,businessStatus,auditStatus,avgScore,ratingCount,commentCount,favoriteCount,viewCount,createTime,updateTime,isDelete
1546,26,压测火锅店1546,火锅场景门店，适合高频并发测试，门店编号 1546,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.130000,39.630000,北京市压测大道1546号,北京,1,1,4.14,14,0,21,810,2026-03-25 12:00:00,2026-03-25 12:00:00,0
1547,27,压测烧烤铺1547,烧烤场景门店，适合高频并发测试，门店编号 1547,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.131000,39.631000,上海市压测大道1547号,上海,1,1,4.29,14,0,21,817,2026-03-24 12:00:00,2026-03-24 12:00:00,0
1548,28,压测奶茶店1548,奶茶场景门店，适合高频并发测试，门店编号 1548,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.132000,39.632000,广州市压测大道1548号,广州,1,1,4.67,12,0,11,824,2026-03-23 12:00:00,2026-03-23 12:00:00,0
1549,29,压测咖啡馆1549,咖啡场景门店，适合高频并发测试，门店编号 1549,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.133000,39.633000,深圳市压测大道1549号,深圳,1,1,4.62,13,70,22,831,2026-03-22 12:00:00,2026-03-22 12:00:00,0
1550,30,压测快餐店1550,快餐场景门店，适合高频并发测试，门店编号 1550,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.134000,39.634000,成都市压测大道1550号,成都,1,1,4.57,14,0,11,838,2026-03-21 12:00:00,2026-03-21 12:00:00,0
1551,31,压测甜品屋1551,甜品场景门店，适合高频并发测试，门店编号 1551,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.135000,39.635000,杭州市压测大道1551号,杭州,1,1,4.14,14,0,22,845,2026-03-20 12:00:00,2026-03-20 12:00:00,0
1552,32,压测日料店1552,日料场景门店，适合高频并发测试，门店编号 1552,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.136000,39.636000,北京市压测大道1552号,北京,1,1,4.25,12,70,11,852,2026-03-19 12:00:00,2026-03-19 12:00:00,0
1553,33,压测西餐厅1553,西餐场景门店，适合高频并发测试，门店编号 1553,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.137000,39.637000,上海市压测大道1553号,上海,1,1,4.21,14,0,22,859,2026-03-18 12:00:00,2026-03-18 12:00:00,0
1554,34,压测川菜馆1554,川菜场景门店，适合高频并发测试，门店编号 1554,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.138000,39.638000,广州市压测大道1554号,广州,1,1,4.64,14,0,11,866,2026-03-17 12:00:00,2026-03-17 12:00:00,0
1555,35,压测粤菜馆1555,粤菜场景门店，适合高频并发测试，门店编号 1555,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.139000,39.639000,深圳市压测大道1555号,深圳,1,1,4.69,13,0,21,873,2026-03-16 12:00:00,2026-03-16 12:00:00,0
1556,36,压测火锅店1556,火锅场景门店，适合高频并发测试，门店编号 1556,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.140000,39.640000,成都市压测大道1556号,成都,1,1,4.42,12,70,11,880,2026-03-15 12:00:00,2026-03-15 12:00:00,0
1557,37,压测烧烤铺1557,烧烤场景门店，适合高频并发测试，门店编号 1557,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.141000,39.641000,杭州市压测大道1557号,杭州,1,1,4.21,14,0,21,887,2026-03-14 12:00:00,2026-03-14 12:00:00,0
1558,38,压测奶茶店1558,奶茶场景门店，适合高频并发测试，门店编号 1558,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.142000,39.642000,北京市压测大道1558号,北京,1,1,4.07,14,0,11,894,2026-03-13 12:00:00,2026-03-13 12:00:00,0
1559,39,压测咖啡馆1559,咖啡场景门店，适合高频并发测试，门店编号 1559,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.143000,39.643000,上海市压测大道1559号,上海,1,1,4.50,12,70,21,901,2026-03-12 12:00:00,2026-03-12 12:00:00,0
1560,40,压测快餐店1560,快餐场景门店，适合高频并发测试，门店编号 1560,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.144000,39.644000,广州市压测大道1560号,广州,1,1,4.64,14,0,11,908,2026-03-11 12:00:00,2026-03-11 12:00:00,0
1561,41,压测甜品屋1561,甜品场景门店，适合高频并发测试，门店编号 1561,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.145000,39.645000,深圳市压测大道1561号,深圳,1,1,4.57,14,0,21,915,2026-03-10 12:00:00,2026-03-25 12:00:00,0
1562,42,压测日料店1562,日料场景门店，适合高频并发测试，门店编号 1562,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.146000,39.646000,成都市压测大道1562号,成都,1,1,4.46,13,0,22,922,2026-03-09 12:00:00,2026-03-24 12:00:00,0
1563,43,压测西餐厅1563,西餐场景门店，适合高频并发测试，门店编号 1563,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.147000,39.647000,杭州市压测大道1563号,杭州,1,1,3.92,12,70,11,929,2026-03-08 12:00:00,2026-03-23 12:00:00,0
1564,44,压测川菜馆1564,川菜场景门店，适合高频并发测试，门店编号 1564,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.148000,39.648000,北京市压测大道1564号,北京,1,1,4.14,14,0,22,936,2026-03-07 12:00:00,2026-03-22 12:00:00,0
1565,45,压测粤菜馆1565,粤菜场景门店，适合高频并发测试，门店编号 1565,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.149000,39.649000,上海市压测大道1565号,上海,1,1,4.64,14,0,11,943,2026-03-06 12:00:00,2026-03-21 12:00:00,0
1566,46,压测火锅店1566,火锅场景门店，适合高频并发测试，门店编号 1566,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.150000,39.650000,广州市压测大道1566号,广州,1,1,4.54,13,70,22,950,2026-03-05 12:00:00,2026-03-20 12:00:00,0
1567,47,压测烧烤铺1567,烧烤场景门店，适合高频并发测试，门店编号 1567,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.151000,39.651000,深圳市压测大道1567号,深圳,1,1,4.62,13,0,11,957,2026-03-04 12:00:00,2026-03-19 12:00:00,0
1568,48,压测奶茶店1568,奶茶场景门店，适合高频并发测试，门店编号 1568,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.152000,39.652000,成都市压测大道1568号,成都,1,1,4.29,14,0,21,964,2026-03-03 12:00:00,2026-03-18 12:00:00,0
1569,49,压测咖啡馆1569,咖啡场景门店，适合高频并发测试，门店编号 1569,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.153000,39.653000,杭州市压测大道1569号,杭州,1,1,4.15,13,0,11,971,2026-03-02 12:00:00,2026-03-17 12:00:00,0
1570,50,压测快餐店1570,快餐场景门店，适合高频并发测试，门店编号 1570,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.154000,39.654000,北京市压测大道1570号,北京,1,1,4.08,12,70,21,978,2026-03-01 12:00:00,2026-03-16 12:00:00,0
1571,51,压测甜品屋1571,甜品场景门店，适合高频并发测试，门店编号 1571,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.155000,39.655000,上海市压测大道1571号,上海,1,1,4.57,14,0,11,985,2026-02-28 12:00:00,2026-03-15 12:00:00,0
1572,52,压测日料店1572,日料场景门店，适合高频并发测试，门店编号 1572,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.156000,39.656000,广州市压测大道1572号,广州,1,1,4.64,14,0,21,992,2026-02-27 12:00:00,2026-03-14 12:00:00,0
1573,53,压测西餐厅1573,西餐场景门店，适合高频并发测试，门店编号 1573,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.157000,39.657000,深圳市压测大道1573号,深圳,1,1,4.54,13,70,11,999,2026-02-26 12:00:00,2026-03-13 12:00:00,0
1574,54,压测川菜馆1574,川菜场景门店，适合高频并发测试，门店编号 1574,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.158000,39.658000,成都市压测大道1574号,成都,1,1,4.38,13,0,21,1006,2026-02-25 12:00:00,2026-03-12 12:00:00,0
1575,55,压测粤菜馆1575,粤菜场景门店，适合高频并发测试，门店编号 1575,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.159000,39.659000,杭州市压测大道1575号,杭州,1,1,4.07,14,0,11,1013,2026-02-24 12:00:00,2026-03-11 12:00:00,0
1576,16,压测火锅店1576,火锅场景门店，适合高频并发测试，门店编号 1576,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.160000,39.660000,北京市压测大道1576号,北京,1,1,4.15,13,0,22,1020,2026-02-23 12:00:00,2026-03-25 12:00:00,0
1577,17,压测烧烤铺1577,烧烤场景门店，适合高频并发测试，门店编号 1577,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.161000,39.661000,上海市压测大道1577号,上海,1,1,4.69,13,70,22,1027,2026-02-22 12:00:00,2026-03-24 12:00:00,0
1578,18,压测奶茶店1578,奶茶场景门店，适合高频并发测试，门店编号 1578,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.162000,39.662000,广州市压测大道1578号,广州,1,1,4.69,13,0,11,1034,2026-02-21 12:00:00,2026-03-23 12:00:00,0
1579,19,压测咖啡馆1579,咖啡场景门店，适合高频并发测试，门店编号 1579,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.163000,39.663000,深圳市压测大道1579号,深圳,1,1,4.50,14,0,22,1041,2026-02-20 12:00:00,2026-03-22 12:00:00,0
1580,20,压测快餐店1580,快餐场景门店，适合高频并发测试，门店编号 1580,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.164000,39.664000,成都市压测大道1580号,成都,1,1,4.23,13,70,11,1048,2026-02-19 12:00:00,2026-03-21 12:00:00,0
1581,21,压测甜品屋1581,甜品场景门店，适合高频并发测试，门店编号 1581,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.165000,39.665000,杭州市压测大道1581号,杭州,1,1,4.15,13,0,21,1055,2026-02-18 12:00:00,2026-03-20 12:00:00,0
1582,22,压测日料店1582,日料场景门店，适合高频并发测试，门店编号 1582,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.166000,39.666000,北京市压测大道1582号,北京,1,1,4.29,14,0,11,1062,2026-02-17 12:00:00,2026-03-19 12:00:00,0
1583,23,压测西餐厅1583,西餐场景门店，适合高频并发测试，门店编号 1583,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.167000,39.667000,上海市压测大道1583号,上海,1,1,4.62,13,0,21,1069,2026-02-16 12:00:00,2026-03-18 12:00:00,0
1584,24,压测川菜馆1584,川菜场景门店，适合高频并发测试，门店编号 1584,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.168000,39.668000,广州市压测大道1584号,广州,1,1,4.62,13,70,11,1076,2026-02-15 12:00:00,2026-03-17 12:00:00,0
1585,25,压测粤菜馆1585,粤菜场景门店，适合高频并发测试，门店编号 1585,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.169000,39.669000,深圳市压测大道1585号,深圳,1,1,4.54,13,0,21,1083,2026-02-14 12:00:00,2026-03-16 12:00:00,0
1586,26,压测火锅店1586,火锅场景门店，适合高频并发测试，门店编号 1586,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.170000,39.670000,成都市压测大道1586号,成都,1,1,4.14,14,0,11,1090,2026-02-13 12:00:00,2026-03-15 12:00:00,0
1587,27,压测烧烤铺1587,烧烤场景门店，适合高频并发测试，门店编号 1587,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.171000,39.671000,杭州市压测大道1587号,杭州,1,1,4.23,13,70,21,1097,2026-02-12 12:00:00,2026-03-14 12:00:00,0
1588,28,压测奶茶店1588,奶茶场景门店，适合高频并发测试，门店编号 1588,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.172000,39.672000,北京市压测大道1588号,北京,1,1,4.36,14,0,11,1104,2026-02-11 12:00:00,2026-03-13 12:00:00,0
1589,29,压测咖啡馆1589,咖啡场景门店，适合高频并发测试，门店编号 1589,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.173000,39.673000,上海市压测大道1589号,上海,1,1,4.62,13,0,22,1111,2026-02-10 12:00:00,2026-03-12 12:00:00,0
1590,30,压测快餐店1590,快餐场景门店，适合高频并发测试，门店编号 1590,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.174000,39.674000,广州市压测大道1590号,广州,1,1,4.69,13,0,11,1118,2026-02-09 12:00:00,2026-03-11 12:00:00,0
1591,31,压测甜品屋1591,甜品场景门店，适合高频并发测试，门店编号 1591,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.175000,39.675000,深圳市压测大道1591号,深圳,1,1,4.31,13,70,22,1125,2026-02-08 12:00:00,2026-03-25 12:00:00,0
1592,32,压测日料店1592,日料场景门店，适合高频并发测试，门店编号 1592,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.176000,39.676000,成都市压测大道1592号,成都,1,1,4.15,13,0,22,1132,2026-02-07 12:00:00,2026-03-24 12:00:00,0
1593,33,压测西餐厅1593,西餐场景门店，适合高频并发测试，门店编号 1593,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.177000,39.677000,杭州市压测大道1593号,杭州,1,1,4.07,14,0,11,1139,2026-02-06 12:00:00,2026-03-23 12:00:00,0
1594,34,压测川菜馆1594,川菜场景门店，适合高频并发测试，门店编号 1594,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.178000,39.678000,北京市压测大道1594号,北京,1,1,4.54,13,70,21,1146,2026-02-05 12:00:00,2026-03-22 12:00:00,0
1595,35,压测粤菜馆1595,粤菜场景门店，适合高频并发测试，门店编号 1595,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.179000,39.679000,上海市压测大道1595号,上海,1,1,4.64,14,0,11,1153,2026-02-04 12:00:00,2026-03-21 12:00:00,0
1596,36,压测火锅店1596,火锅场景门店，适合高频并发测试，门店编号 1596,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.180000,39.680000,广州市压测大道1596号,广州,1,1,4.54,13,0,21,1160,2026-02-03 12:00:00,2026-03-20 12:00:00,0
1597,37,压测烧烤铺1597,烧烤场景门店，适合高频并发测试，门店编号 1597,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.181000,39.681000,深圳市压测大道1597号,深圳,1,1,4.46,13,0,11,1167,2026-02-02 12:00:00,2026-03-19 12:00:00,0
1598,38,压测奶茶店1598,奶茶场景门店，适合高频并发测试，门店编号 1598,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.182000,39.682000,成都市压测大道1598号,成都,1,1,4.00,13,70,21,1174,2026-02-01 12:00:00,2026-03-18 12:00:00,0
1599,39,压测咖啡馆1599,咖啡场景门店，适合高频并发测试，门店编号 1599,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.183000,39.683000,杭州市压测大道1599号,杭州,1,1,4.14,14,0,11,1181,2026-01-31 12:00:00,2026-03-17 12:00:00,0
1600,40,压测快餐店1600,快餐场景门店，适合高频并发测试，门店编号 1600,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.184000,39.684000,北京市压测大道1600号,北京,1,1,4.69,13,0,21,1188,2026-01-30 12:00:00,2026-03-16 12:00:00,0
1601,41,压测甜品屋1601,甜品场景门店，适合高频并发测试，门店编号 1601,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.185000,39.685000,上海市压测大道1601号,上海,1,1,4.54,13,70,11,1195,2026-01-29 12:00:00,2026-03-15 12:00:00,0
1602,42,压测日料店1602,日料场景门店，适合高频并发测试，门店编号 1602,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.186000,39.686000,广州市压测大道1602号,广州,1,1,4.64,14,0,22,1202,2026-01-28 12:00:00,2026-03-14 12:00:00,0
1603,43,压测西餐厅1603,西餐场景门店，适合高频并发测试，门店编号 1603,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.187000,39.687000,深圳市压测大道1603号,深圳,1,1,4.31,13,0,11,1209,2026-01-27 12:00:00,2026-03-13 12:00:00,0
1604,44,压测川菜馆1604,川菜场景门店，适合高频并发测试，门店编号 1604,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.188000,39.688000,成都市压测大道1604号,成都,1,1,4.15,13,0,22,1216,2026-01-26 12:00:00,2026-03-12 12:00:00,0
1605,45,压测粤菜馆1605,粤菜场景门店，适合高频并发测试，门店编号 1605,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.189000,39.689000,杭州市压测大道1605号,杭州,1,1,4.15,13,70,11,1223,2026-01-25 12:00:00,2026-03-11 12:00:00,0
1606,46,压测火锅店1606,火锅场景门店，适合高频并发测试，门店编号 1606,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.190000,39.690000,北京市压测大道1606号,北京,1,1,4.57,14,0,22,1230,2026-01-24 12:00:00,2026-03-25 12:00:00,0
1607,47,压测烧烤铺1607,烧烤场景门店，适合高频并发测试，门店编号 1607,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.191000,39.691000,上海市压测大道1607号,上海,1,1,4.69,13,0,21,1237,2026-01-23 12:00:00,2026-03-24 12:00:00,0
1608,48,压测奶茶店1608,奶茶场景门店，适合高频并发测试，门店编号 1608,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.192000,39.692000,广州市压测大道1608号,广州,1,1,4.54,13,0,11,1244,2026-01-22 12:00:00,2026-03-23 12:00:00,0
1609,49,压测咖啡馆1609,咖啡场景门店，适合高频并发测试，门店编号 1609,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.193000,39.693000,深圳市压测大道1609号,深圳,1,1,4.36,14,70,21,1251,2026-01-21 12:00:00,2026-03-22 12:00:00,0
1610,50,压测快餐店1610,快餐场景门店，适合高频并发测试，门店编号 1610,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.194000,39.694000,成都市压测大道1610号,成都,1,1,4.08,13,0,11,1258,2026-01-20 12:00:00,2026-03-21 12:00:00,0
1611,51,压测甜品屋1611,甜品场景门店，适合高频并发测试，门店编号 1611,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.195000,39.695000,杭州市压测大道1611号,杭州,1,1,4.23,13,0,21,1265,2026-01-19 12:00:00,2026-03-20 12:00:00,0
1612,52,压测日料店1612,日料场景门店，适合高频并发测试，门店编号 1612,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.196000,39.696000,北京市压测大道1612号,北京,1,1,4.69,13,70,11,1272,2026-01-18 12:00:00,2026-03-19 12:00:00,0
1613,53,压测西餐厅1613,西餐场景门店，适合高频并发测试，门店编号 1613,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.197000,39.697000,上海市压测大道1613号,上海,1,1,4.64,14,0,21,1279,2026-01-17 12:00:00,2026-03-18 12:00:00,0
1614,54,压测川菜馆1614,川菜场景门店，适合高频并发测试，门店编号 1614,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.198000,39.698000,广州市压测大道1614号,广州,1,1,4.46,13,0,11,1286,2026-01-16 12:00:00,2026-03-17 12:00:00,0
1615,55,压测粤菜馆1615,粤菜场景门店，适合高频并发测试，门店编号 1615,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.199000,39.699000,深圳市压测大道1615号,深圳,1,1,4.23,13,0,22,1293,2026-01-15 12:00:00,2026-03-16 12:00:00,0
1616,16,压测火锅店1616,火锅场景门店，适合高频并发测试，门店编号 1616,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.200000,39.700000,成都市压测大道1616号,成都,1,1,4.14,14,70,11,1300,2026-01-14 12:00:00,2026-03-15 12:00:00,0
1617,17,压测烧烤铺1617,烧烤场景门店，适合高频并发测试，门店编号 1617,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.201000,39.701000,杭州市压测大道1617号,杭州,1,1,4.38,13,0,22,1307,2026-01-13 12:00:00,2026-03-14 12:00:00,0
1618,18,压测奶茶店1618,奶茶场景门店，适合高频并发测试，门店编号 1618,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.202000,39.702000,北京市压测大道1618号,北京,1,1,4.62,13,0,11,1314,2026-01-12 12:00:00,2026-03-13 12:00:00,0
1619,19,压测咖啡馆1619,咖啡场景门店，适合高频并发测试，门店编号 1619,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.203000,39.703000,上海市压测大道1619号,上海,1,1,4.62,13,70,22,1321,2026-01-11 12:00:00,2026-03-12 12:00:00,0
1620,20,压测快餐店1620,快餐场景门店，适合高频并发测试，门店编号 1620,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.204000,39.704000,广州市压测大道1620号,广州,1,1,4.43,14,0,10,1328,2026-01-10 12:00:00,2026-03-11 12:00:00,0
1621,21,压测甜品屋1621,甜品场景门店，适合高频并发测试，门店编号 1621,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.205000,39.705000,深圳市压测大道1621号,深圳,1,1,4.08,13,0,22,1335,2026-01-09 12:00:00,2026-03-25 12:00:00,0
1622,22,压测日料店1622,日料场景门店，适合高频并发测试，门店编号 1622,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.206000,39.706000,成都市压测大道1622号,成都,1,1,4.23,13,0,21,1342,2026-01-08 12:00:00,2026-03-24 12:00:00,0
1623,23,压测西餐厅1623,西餐场景门店，适合高频并发测试，门店编号 1623,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.207000,39.707000,杭州市压测大道1623号,杭州,1,1,4.36,14,70,11,1349,2026-01-07 12:00:00,2026-03-23 12:00:00,0
1624,24,压测川菜馆1624,川菜场景门店，适合高频并发测试，门店编号 1624,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.208000,39.708000,北京市压测大道1624号,北京,1,1,4.62,13,0,21,1356,2026-01-06 12:00:00,2026-03-22 12:00:00,0
1625,25,压测粤菜馆1625,粤菜场景门店，适合高频并发测试，门店编号 1625,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.209000,39.709000,上海市压测大道1625号,上海,1,1,4.69,13,0,11,1363,2026-01-05 12:00:00,2026-03-21 12:00:00,0
1626,26,压测火锅店1626,火锅场景门店，适合高频并发测试，门店编号 1626,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.210000,39.710000,广州市压测大道1626号,广州,1,1,4.31,13,70,21,1370,2026-01-04 12:00:00,2026-03-20 12:00:00,0
1627,27,压测烧烤铺1627,烧烤场景门店，适合高频并发测试，门店编号 1627,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.211000,39.711000,深圳市压测大道1627号,深圳,1,1,4.21,14,0,11,1377,2026-01-03 12:00:00,2026-03-19 12:00:00,0
1628,28,压测奶茶店1628,奶茶场景门店，适合高频并发测试，门店编号 1628,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.212000,39.712000,成都市压测大道1628号,成都,1,1,4.00,13,0,22,1384,2026-01-02 12:00:00,2026-03-18 12:00:00,0
1629,29,压测咖啡馆1629,咖啡场景门店，适合高频并发测试，门店编号 1629,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.213000,39.713000,杭州市压测大道1629号,杭州,1,1,4.62,13,0,11,1391,2026-01-01 12:00:00,2026-03-17 12:00:00,0
1630,30,压测快餐店1630,快餐场景门店，适合高频并发测试，门店编号 1630,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.214000,39.714000,北京市压测大道1630号,北京,1,1,4.64,14,70,22,1398,2025-12-31 12:00:00,2026-03-16 12:00:00,0
1631,31,压测甜品屋1631,甜品场景门店，适合高频并发测试，门店编号 1631,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.215000,39.715000,上海市压测大道1631号,上海,1,1,4.54,13,0,11,1405,2025-12-30 12:00:00,2026-03-15 12:00:00,0
1632,32,压测日料店1632,日料场景门店，适合高频并发测试，门店编号 1632,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.216000,39.716000,广州市压测大道1632号,广州,1,1,4.54,13,0,22,1412,2025-12-29 12:00:00,2026-03-14 12:00:00,0
1633,33,压测西餐厅1633,西餐场景门店，适合高频并发测试，门店编号 1633,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.217000,39.717000,深圳市压测大道1633号,深圳,1,1,4.00,13,70,10,1419,2025-12-28 12:00:00,2026-03-13 12:00:00,0
1634,34,压测川菜馆1634,川菜场景门店，适合高频并发测试，门店编号 1634,"[""川菜"", ""麻辣"", ""聚餐"", ""地道""]",9,116.218000,39.718000,成都市压测大道1634号,成都,1,1,4.14,14,0,22,1426,2025-12-27 12:00:00,2026-03-12 12:00:00,0
1635,35,压测粤菜馆1635,粤菜场景门店，适合高频并发测试，门店编号 1635,"[""粤菜"", ""茶餐厅"", ""点心"", ""早茶""]",10,116.219000,39.719000,杭州市压测大道1635号,杭州,1,1,4.69,13,0,10,1433,2025-12-26 12:00:00,2026-03-11 12:00:00,0
1636,36,压测火锅店1636,火锅场景门店，适合高频并发测试，门店编号 1636,"[""火锅"", ""聚餐"", ""热门"", ""麻辣""]",1,116.220000,39.720000,北京市压测大道1636号,北京,1,1,4.54,13,0,22,1440,2026-03-25 12:00:00,2026-03-25 12:00:00,0
1637,37,压测烧烤铺1637,烧烤场景门店，适合高频并发测试，门店编号 1637,"[""烧烤"", ""夜宵"", ""人气"", ""烤串""]",2,116.221000,39.721000,上海市压测大道1637号,上海,1,1,4.64,14,70,21,1447,2026-03-24 12:00:00,2026-03-24 12:00:00,0
1638,38,压测奶茶店1638,奶茶场景门店，适合高频并发测试，门店编号 1638,"[""奶茶"", ""饮品"", ""学生党"", ""网红""]",3,116.222000,39.722000,广州市压测大道1638号,广州,1,1,4.31,13,0,11,1454,2026-03-23 12:00:00,2026-03-23 12:00:00,0
1639,39,压测咖啡馆1639,咖啡场景门店，适合高频并发测试，门店编号 1639,"[""咖啡"", ""安静"", ""下午茶"", ""办公""]",4,116.223000,39.723000,深圳市压测大道1639号,深圳,1,1,4.15,13,0,21,1461,2026-03-22 12:00:00,2026-03-22 12:00:00,0
1640,40,压测快餐店1640,快餐场景门店，适合高频并发测试，门店编号 1640,"[""快餐"", ""便宜"", ""午餐"", ""外卖""]",5,116.224000,39.724000,成都市压测大道1640号,成都,1,1,4.23,13,70,11,1468,2026-03-21 12:00:00,2026-03-21 12:00:00,0
1641,41,压测甜品屋1641,甜品场景门店，适合高频并发测试，门店编号 1641,"[""甜品"", ""约会"", ""下午茶"", ""拍照""]",6,116.225000,39.725000,杭州市压测大道1641号,杭州,1,1,4.57,14,0,22,1475,2026-03-20 12:00:00,2026-03-20 12:00:00,0
1642,42,压测日料店1642,日料场景门店，适合高频并发测试，门店编号 1642,"[""日料"", ""刺身"", ""寿司"", ""高端""]",7,116.226000,39.726000,北京市压测大道1642号,北京,1,1,4.69,13,0,11,1482,2026-03-19 12:00:00,2026-03-19 12:00:00,0
1643,43,压测西餐厅1643,西餐场景门店，适合高频并发测试，门店编号 1643,"[""西餐"", ""牛排"", ""约会"", ""浪漫""]",8,116.227000,39.727000,上海市压测大道1643号,上海,1,1,4.46,13,0,22,1489,2026-03-18 12:00:00,2026-03-18 12:00:00,0
