id,userId,shopId,score,createTime,updateTime,isDelete
23332,2291,1739,5,2026-02-01 09:24:00,2026-02-01 09:24:00,0
23333,2292,1750,4,2026-01-31 09:21:00,2026-01-31 09:21:00,0
23334,2293,1761,3,2026-01-30 09:18:00,2026-01-30 09:18:00,0
23335,2294,1772,5,2026-01-29 09:15:00,2026-01-29 09:15:00,0
23336,2295,1783,4,2026-01-28 09:12:00,2026-01-28 09:12:00,0
23337,2296,1794,5,2026-01-27 09:09:00,2026-01-27 09:09:00,0
23338,2297,1805,4,2026-01-26 09:06:00,2026-01-26 09:06:00,0
23339,2298,1816,5,2026-01-25 09:03:00,2026-01-25 09:03:00,0
23340,2299,1827,5,2026-01-24 09:00:00,2026-01-24 09:00:00,0
23341,2300,1838,4,2026-01-23 08:57:00,2026-01-23 08:57:00,0
23342,2301,1850,5,2026-01-22 08:54:00,2026-01-22 08:54:00,0
23343,2302,1861,4,2026-01-21 08:51:00,2026-01-21 08:51:00,0
23344,2303,1872,3,2026-01-20 08:48:00,2026-01-20 08:48:00,0
23345,2304,1883,5,2026-01-19 08:45:00,2026-01-19 08:45:00,0
23346,2305,1894,4,2026-01-18 08:42:00,2026-01-18 08:42:00,0
23347,2306,1905,5,2026-01-17 08:39:00,2026-01-17 08:39:00,0
23348,2307,1916,4,2026-01-16 08:36:00,2026-01-16 08:36:00,0
23349,2308,1927,5,2026-01-15 08:33:00,2026-01-15 08:33:00,0
23350,2309,1938,5,2026-01-14 08:30:00,2026-01-14 08:30:00,0
23351,2310,1949,4,2026-01-13 08:27:00,2026-01-13 08:27:00,0
23352,2311,1960,5,2026-01-12 08:24:00,2026-01-12 08:24:00,0
23353,2312,1971,4,2026-01-11 08:21:00,2026-01-11 08:21:00,0
23354,2313,1982,3,2026-01-10 08:18:00,2026-01-10 08:18:00,0
23355,2314,1993,5,2026-01-09 08:15:00,2026-01-09 08:15:00,0
23356,2315,2004,4,2026-01-08 08:12:00,2026-01-08 08:12:00,0
23357,2316,2015,5,2026-01-07 08:09:00,2026-01-07 08:09:00,0
23358,2317,2026,4,2026-01-06 08:06:00,2026-01-06 08:06:00,0
23359,2318,2038,5,2026-01-05 08:03:00,2026-01-05 08:03:00,0
23360,2319,2049,5,2026-01-04 08:00:00,2026-01-04 08:00:00,0
23361,2320,2060,4,2026-01-03 07:57:00,2026-01-03 07:57:00,0
23362,2321,2071,5,2026-01-02 07:54:00,2026-01-02 07:54:00,0
23363,2322,2082,4,2026-01-01 07:51:00,2026-01-01 07:51:00,0
23364,2323,2093,3,2025-12-31 07:48:00,2025-12-31 07:48:00,0
23365,2324,2104,5,2025-12-30 07:45:00,2025-12-30 07:45:00,0
23366,2325,2115,4,2025-12-29 07:42:00,2025-12-29 07:42:00,0
23367,2326,2126,5,2025-12-28 07:39:00,2025-12-28 07:39:00,0
23368,2327,2137,4,2025-12-27 07:36:00,2025-12-27 07:36:00,0
23369,2328,2148,5,2025-12-26 07:33:00,2025-12-26 07:33:00,0
23370,2329,2159,5,2025-12-25 07:30:00,2025-12-25 07:30:00,0
23371,2330,2170,4,2025-12-24 07:27:00,2025-12-24 07:27:00,0
23372,2331,2181,5,2025-12-23 07:24:00,2025-12-23 07:24:00,0
23373,2332,2192,4,2025-12-22 07:21:00,2025-12-22 07:21:00,0
23374,2333,2203,3,2025-12-21 07:18:00,2025-12-21 07:18:00,0
23375,2334,2214,5,2025-12-20 07:15:00,2025-12-20 07:15:00,0
23376,2335,2226,4,2025-12-19 07:12:00,2025-12-19 07:12:00,0
23377,2336,2237,5,2025-12-18 07:09:00,2025-12-18 07:09:00,0
23378,2337,2248,4,2025-12-17 07:06:00,2025-12-17 07:06:00,0
23379,2338,2259,5,2025-12-16 07:03:00,2025-12-16 07:03:00,0
23380,2339,2270,5,2025-12-15 07:00:00,2025-12-15 07:00:00,0
23381,2340,2281,4,2025-12-14 06:57:00,2025-12-14 06:57:00,0
23382,2341,2292,5,2025-12-13 06:54:00,2025-12-13 06:54:00,0
23383,2342,2303,4,2025-12-12 06:51:00,2025-12-12 06:51:00,0
23384,2343,2314,3,2025-12-11 06:48:00,2025-12-11 06:48:00,0
23385,2344,2325,5,2025-12-10 06:45:00,2025-12-10 06:45:00,0
23386,2345,2336,4,2025-12-09 06:42:00,2025-12-09 06:42:00,0
23387,2346,2347,5,2025-12-08 06:39:00,2025-12-08 06:39:00,0
23388,2347,2358,4,2025-12-07 06:36:00,2025-12-07 06:36:00,0
23389,2348,2369,5,2025-12-06 06:33:00,2025-12-06 06:33:00,0
23390,2349,2380,5,2025-12-05 06:30:00,2025-12-05 06:30:00,0
23391,2350,2391,4,2025-12-04 06:27:00,2025-12-04 06:27:00,0
23392,2351,2402,5,2025-12-03 06:24:00,2025-12-03 06:24:00,0
23393,2352,2414,4,2025-12-02 06:21:00,2025-12-02 06:21:00,0
23394,2353,2425,3,2025-12-01 06:18:00,2025-12-01 06:18:00,0
23395,2354,2436,5,2025-11-30 06:15:00,2025-11-30 06:15:00,0
23396,2355,2447,4,2025-11-29 06:12:00,2025-11-29 06:12:00,0
23397,2356,2458,5,2025-11-28 06:09:00,2025-11-28 06:09:00,0
23398,2357,2469,4,2025-11-27 06:06:00,2025-11-27 06:06:00,0
23399,2358,2480,5,2025-11-26 06:03:00,2025-11-26 06:03:00,0
23400,2359,2491,5,2026-03-25 06:00:00,2026-03-25 06:00:00,0
23401,2360,2502,4,2026-03-24 05:57:00,2026-03-24 05:57:00,0
23402,2361,2513,5,2026-03-23 05:54:00,2026-03-23 05:54:00,0
23403,2362,2524,4,2026-03-22 05:51:00,2026-03-22 05:51:00,0
23404,2363,2535,3,2026-03-21 05:48:00,2026-03-21 05:48:00,0
23405,2364,2546,5,2026-03-20 05:45:00,2026-03-20 05:45:00,0
23406,2365,2557,4,2026-03-19 05:42:00,2026-03-19 05:42:00,0
23407,2366,2568,5,2026-03-18 05:39:00,2026-03-18 05:39:00,0
23408,2367,2579,4,2026-03-17 05:36:00,2026-03-17 05:36:00,0
23409,2368,2590,5,2026-03-16 05:33:00,2026-03-16 05:33:00,0
23410,2369,2602,5,2026-03-15 05:30:00,2026-03-15 05:30:00,0
23411,2370,2613,4,2026-03-14 05:27:00,2026-03-14 05:27:00,0
23412,2371,2624,5,2026-03-13 05:24:00,2026-03-13 05:24:00,0
23413,2372,2635,4,2026-03-12 05:21:00,2026-03-12 05:21:00,0
23414,2373,2646,3,2026-03-11 05:18:00,2026-03-11 05:18:00,0
23415,2374,2657,5,2026-03-10 05:15:00,2026-03-10 05:15:00,0
23416,2375,2668,4,2026-03-09 05:12:00,2026-03-09 05:12:00,0
23417,2376,2679,5,2026-03-08 05:09:00,2026-03-08 05:09:00,0
23418,2377,2690,4,2026-03-07 05:06:00,2026-03-07 05:06:00,0
23419,2378,2701,5,2026-03-06 05:03:00,2026-03-06 05:03:00,0
23420,2379,2712,5,2026-03-05 05:00:00,2026-03-05 05:00:00,0
23421,2380,2723,4,2026-03-04 04:57:00,2026-03-04 04:57:00,0
23422,2381,2734,5,2026-03-03 04:54:00,2026-03-03 04:54:00,0
23423,2382,2745,4,2026-03-02 04:51:00,2026-03-02 04:51:00,0
23424,2383,2756,3,2026-03-01 04:48:00,2026-03-01 04:48:00,0
23425,2384,2767,5,2026-02-28 04:45:00,2026-02-28 04:45:00,0
23426,2385,2778,4,2026-02-27 04:42:00,2026-02-27 04:42:00,0
23427,2386,2790,5,2026-02-26 04:39:00,2026-02-26 04:39:00,0
23428,2387,2801,4,2026-02-25 04:36:00,2026-02-25 04:36:00,0
23429,2388,2812,5,2026-02-24 04:33:00,2026-02-24 04:33:00,0
23430,2389,2823,5,2026-02-23 04:30:00,2026-02-23 04:30:00,0
23431,2390,2834,4,2026-02-22 04:27:00,2026-02-22 04:27:00,0
23432,2391,2845,5,2026-02-21 04:24:00,2026-02-21 04:24:00,0
23433,2392,2856,4,2026-02-20 04:21:00,2026-02-20 04:21:00,0
23434,2393,2867,3,2026-02-19 04:18:00,2026-02-19 04:18:00,0
23435,2394,2878,5,2026-02-18 04:15:00,2026-02-18 04:15:00,0
23436,2395,2889,4,2026-02-17 04:12:00,2026-02-17 04:12:00,0
23437,2396,2900,5,2026-02-16 04:09:00,2026-02-16 04:09:00,0
23438,2397,2911,4,2026-02-15 04:06:00,2026-02-15 04:06:00,0
23439,2398,2922,5,2026-02-14 04:03:00,2026-02-14 04:03:00,0
23440,2399,2933,5,2026-02-13 04:00:00,2026-02-13 04:00:00,0
23441,2400,2944,4,2026-02-12 03:57:00,2026-02-12 03:57:00,0
23442,2401,2955,5,2026-02-11 03:54:00,2026-02-11 03:54:00,0
23443,2402,2966,4,2026-02-10 03:51:00,2026-02-10 03:51:00,0
23444,2403,2978,3,2026-02-09 03:48:00,2026-02-09 03:48:00,0
23445,2404,2989,5,2026-02-08 03:45:00,2026-02-08 03:45:00,0
23446,2405,3000,4,2026-02-07 03:42:00,2026-02-07 03:42:00,0
23447,2406,3011,5,2026-02-06 03:39:00,2026-02-06 03:39:00,0
23448,2407,7,4,2026-02-05 03:36:00,2026-02-05 03:36:00,0
23449,2408,18,5,2026-02-04 03:33:00,2026-02-04 03:33:00,0
23450,2409,29,5,2026-02-03 03:30:00,2026-02-03 03:30:00,0
23451,2410,40,4,2026-02-02 03:27:00,2026-02-02 03:27:00,0
23452,2411,51,5,2026-02-01 03:24:00,2026-02-01 03:24:00,0
23453,2412,62,4,2026-01-31 03:21:00,2026-01-31 03:21:00,0
23454,2413,73,3,2026-01-30 03:18:00,2026-01-30 03:18:00,0
23455,2414,84,5,2026-01-29 03:15:00,2026-01-29 03:15:00,0
23456,2415,95,4,2026-01-28 03:12:00,2026-01-28 03:12:00,0
23457,2416,106,5,2026-01-27 03:09:00,2026-01-27 03:09:00,0
23458,2417,117,4,2026-01-26 03:06:00,2026-01-26 03:06:00,0
23459,2418,128,5,2026-01-25 03:03:00,2026-01-25 03:03:00,0
23460,2419,139,5,2026-01-24 03:00:00,2026-01-24 03:00:00,0
23461,2420,151,4,2026-01-23 02:57:00,2026-01-23 02:57:00,0
23462,2421,162,5,2026-01-22 02:54:00,2026-01-22 02:54:00,0
23463,2422,173,4,2026-01-21 02:51:00,2026-01-21 02:51:00,0
23464,2423,184,3,2026-01-20 02:48:00,2026-01-20 02:48:00,0
23465,2424,195,5,2026-01-19 02:45:00,2026-01-19 02:45:00,0
23466,2425,206,4,2026-01-18 02:42:00,2026-01-18 02:42:00,0
23467,2426,217,5,2026-01-17 02:39:00,2026-01-17 02:39:00,0
23468,2427,228,4,2026-01-16 02:36:00,2026-01-16 02:36:00,0
23469,2428,239,5,2026-01-15 02:33:00,2026-01-15 02:33:00,0
23470,2429,250,5,2026-01-14 02:30:00,2026-01-14 02:30:00,0
23471,2430,261,4,2026-01-13 02:27:00,2026-01-13 02:27:00,0
23472,2431,272,5,2026-01-12 02:24:00,2026-01-12 02:24:00,0
23473,2432,283,4,2026-01-11 02:21:00,2026-01-11 02:21:00,0
23474,2433,294,3,2026-01-10 02:18:00,2026-01-10 02:18:00,0
23475,2434,305,5,2026-01-09 02:15:00,2026-01-09 02:15:00,0
23476,2435,316,4,2026-01-08 02:12:00,2026-01-08 02:12:00,0
23477,2436,327,5,2026-01-07 02:09:00,2026-01-07 02:09:00,0
23478,2437,339,4,2026-01-06 02:06:00,2026-01-06 02:06:00,0
23479,2438,350,5,2026-01-05 02:03:00,2026-01-05 02:03:00,0
23480,2439,361,5,2026-01-04 02:00:00,2026-01-04 02:00:00,0
23481,2440,372,4,2026-01-03 01:57:00,2026-01-03 01:57:00,0
23482,2441,383,5,2026-01-02 01:54:00,2026-01-02 01:54:00,0
23483,2442,394,4,2026-01-01 01:51:00,2026-01-01 01:51:00,0
23484,2443,405,3,2025-12-31 01:48:00,2025-12-31 01:48:00,0
23485,2444,416,5,2025-12-30 01:45:00,2025-12-30 01:45:00,0
23486,2445,427,4,2025-12-29 01:42:00,2025-12-29 01:42:00,0
23487,2446,438,5,2025-12-28 01:39:00,2025-12-28 01:39:00,0
23488,2447,449,4,2025-12-27 01:36:00,2025-12-27 01:36:00,0
23489,2448,460,5,2025-12-26 01:33:00,2025-12-26 01:33:00,0
23490,2449,471,5,2025-12-25 01:30:00,2025-12-25 01:30:00,0
23491,2450,482,4,2025-12-24 01:27:00,2025-12-24 01:27:00,0
23492,2451,493,5,2025-12-23 01:24:00,2025-12-23 01:24:00,0
23493,2452,504,4,2025-12-22 01:21:00,2025-12-22 01:21:00,0
23494,2453,515,3,2025-12-21 01:18:00,2025-12-21 01:18:00,0
23495,2454,527,5,2025-12-20 01:15:00,2025-12-20 01:15:00,0
23496,2455,538,4,2025-12-19 01:12:00,2025-12-19 01:12:00,0
23497,2456,549,5,2025-12-18 01:09:00,2025-12-18 01:09:00,0
23498,2457,560,4,2025-12-17 01:06:00,2025-12-17 01:06:00,0
23499,2458,571,5,2025-12-16 01:03:00,2025-12-16 01:03:00,0
23500,2459,582,5,2025-12-15 01:00:00,2025-12-15 01:00:00,0
23501,2460,593,4,2025-12-14 00:57:00,2025-12-14 00:57:00,0
23502,2461,604,5,2025-12-13 00:54:00,2025-12-13 00:54:00,0
23503,2462,615,4,2025-12-12 00:51:00,2025-12-12 00:51:00,0
23504,2463,626,3,2025-12-11 00:48:00,2025-12-11 00:48:00,0
23505,2464,637,5,2025-12-10 00:45:00,2025-12-10 00:45:00,0
23506,2465,648,4,2025-12-09 00:42:00,2025-12-09 00:42:00,0
23507,2466,659,5,2025-12-08 00:39:00,2025-12-08 00:39:00,0
23508,2467,670,4,2025-12-07 00:36:00,2025-12-07 00:36:00,0
23509,2468,681,5,2025-12-06 00:33:00,2025-12-06 00:33:00,0
23510,2469,692,5,2025-12-05 00:30:00,2025-12-05 00:30:00,0
23511,2470,703,4,2025-12-04 00:27:00,2025-12-04 00:27:00,0
23512,2471,715,5,2025-12-03 00:24:00,2025-12-03 00:24:00,0
23513,2472,726,4,2025-12-02 00:21:00,2025-12-02 00:21:00,0
23514,2473,737,3,2025-12-01 00:18:00,2025-12-01 00:18:00,0
23515,2474,748,5,2025-11-30 00:15:00,2025-11-30 00:15:00,0
23516,2475,759,4,2025-11-29 00:12:00,2025-11-29 00:12:00,0
23517,2476,770,5,2025-11-28 00:09:00,2025-11-28 00:09:00,0
23518,2477,781,4,2025-11-27 00:06:00,2025-11-27 00:06:00,0
23519,2478,792,5,2025-11-26 00:03:00,2025-11-26 00:03:00,0
23520,2479,803,5,2026-03-25 12:00:00,2026-03-25 12:00:00,0
23521,2480,814,4,2026-03-24 11:57:00,2026-03-24 11:57:00,0
23522,2481,825,5,2026-03-23 11:54:00,2026-03-23 11:54:00,0
23523,2482,836,4,2026-03-22 11:51:00,2026-03-22 11:51:00,0
23524,2483,847,3,2026-03-21 11:48:00,2026-03-21 11:48:00,0
23525,2484,858,5,2026-03-20 11:45:00,2026-03-20 11:45:00,0
23526,2485,869,4,2026-03-19 11:42:00,2026-03-19 11:42:00,0
23527,2486,880,5,2026-03-18 11:39:00,2026-03-18 11:39:00,0
23528,2487,891,4,2026-03-17 11:36:00,2026-03-17 11:36:00,0
23529,2488,903,5,2026-03-16 11:33:00,2026-03-16 11:33:00,0
23530,2489,914,5,2026-03-15 11:30:00,2026-03-15 11:30:00,0
23531,2490,925,4,2026-03-14 11:27:00,2026-03-14 11:27:00,0
23532,2491,936,5,2026-03-13 11:24:00,2026-03-13 11:24:00,0
23533,2492,947,4,2026-03-12 11:21:00,2026-03-12 11:21:00,0
23534,2493,958,3,2026-03-11 11:18:00,2026-03-11 11:18:00,0
23535,2494,969,5,2026-03-10 11:15:00,2026-03-10 11:15:00,0
23536,2495,980,4,2026-03-09 11:12:00,2026-03-09 11:12:00,0
23537,2496,991,5,2026-03-08 11:09:00,2026-03-08 11:09:00,0
23538,2497,1002,4,2026-03-07 11:06:00,2026-03-07 11:06:00,0
23539,2498,1013,5,2026-03-06 11:03:00,2026-03-06 11:03:00,0
23540,2499,1024,5,2026-03-05 11:00:00,2026-03-05 11:00:00,0
23541,2500,1035,4,2026-03-04 10:57:00,2026-03-04 10:57:00,0
23542,2501,1046,5,2026-03-03 10:54:00,2026-03-03 10:54:00,0
23543,2502,1057,4,2026-03-02 10:51:00,2026-03-02 10:51:00,0
23544,2503,1068,3,2026-03-01 10:48:00,2026-03-01 10:48:00,0
23545,2504,1079,5,2026-02-28 10:45:00,2026-02-28 10:45:00,0
23546,2505,1091,4,2026-02-27 10:42:00,2026-02-27 10:42:00,0
23547,2506,1102,5,2026-02-26 10:39:00,2026-02-26 10:39:00,0
23548,2507,1113,4,2026-02-25 10:36:00,2026-02-25 10:36:00,0
23549,2508,1124,5,2026-02-24 10:33:00,2026-02-24 10:33:00,0
23550,2509,1135,5,2026-02-23 10:30:00,2026-02-23 10:30:00,0
23551,2510,1146,4,2026-02-22 10:27:00,2026-02-22 10:27:00,0
23552,2511,1157,5,2026-02-21 10:24:00,2026-02-21 10:24:00,0
23553,2512,1168,4,2026-02-20 10:21:00,2026-02-20 10:21:00,0
23554,2513,1179,3,2026-02-19 10:18:00,2026-02-19 10:18:00,0
23555,2514,1190,5,2026-02-18 10:15:00,2026-02-18 10:15:00,0
23556,2515,1201,4,2026-02-17 10:12:00,2026-02-17 10:12:00,0
23557,2516,1212,5,2026-02-16 10:09:00,2026-02-16 10:09:00,0
23558,2517,1223,4,2026-02-15 10:06:00,2026-02-15 10:06:00,0
23559,2518,1234,5,2026-02-14 10:03:00,2026-02-14 10:03:00,0
23560,2519,1245,5,2026-02-13 10:00:00,2026-02-13 10:00:00,0
23561,2520,1256,4,2026-02-12 09:57:00,2026-02-12 09:57:00,0
23562,2521,1267,5,2026-02-11 09:54:00,2026-02-11 09:54:00,0
23563,2522,1279,4,2026-02-10 09:51:00,2026-02-10 09:51:00,0
23564,2523,1290,3,2026-02-09 09:48:00,2026-02-09 09:48:00,0
23565,2524,1301,5,2026-02-08 09:45:00,2026-02-08 09:45:00,0
23566,2525,1312,4,2026-02-07 09:42:00,2026-02-07 09:42:00,0
23567,2526,1323,5,2026-02-06 09:39:00,2026-02-06 09:39:00,0
23568,2527,1334,4,2026-02-05 09:36:00,2026-02-05 09:36:00,0
23569,2528,1345,5,2026-02-04 09:33:00,2026-02-04 09:33:00,0
23570,2529,1356,5,2026-02-03 09:30:00,2026-02-03 09:30:00,0
23571,2530,1367,4,2026-02-02 09:27:00,2026-02-02 09:27:00,0
23572,2531,1378,5,2026-02-01 09:24:00,2026-02-01 09:24:00,0
23573,2532,1389,4,2026-01-31 09:21:00,2026-01-31 09:21:00,0
23574,2533,1400,3,2026-01-30 09:18:00,2026-01-30 09:18:00,0
23575,2534,1411,5,2026-01-29 09:15:00,2026-01-29 09:15:00,0
23576,2535,1422,4,2026-01-28 09:12:00,2026-01-28 09:12:00,0
23577,2536,1433,5,2026-01-27 09:09:00,2026-01-27 09:09:00,0
23578,2537,1444,4,2026-01-26 09:06:00,2026-01-26 09:06:00,0
23579,2538,1455,5,2026-01-25 09:03:00,2026-01-25 09:03:00,0
23580,2539,1467,5,2026-01-24 09:00:00,2026-01-24 09:00:00,0
23581,2540,1478,4,2026-01-23 08:57:00,2026-01-23 08:57:00,0
23582,2541,1489,5,2026-01-22 08:54:00,2026-01-22 08:54:00,0
23583,2542,1500,4,2026-01-21 08:51:00,2026-01-21 08:51:00,0
23584,2543,1511,3,2026-01-20 08:48:00,2026-01-20 08:48:00,0
23585,2544,1522,5,2026-01-19 08:45:00,2026-01-19 08:45:00,0
23586,2545,1533,4,2026-01-18 08:42:00,2026-01-18 08:42:00,0
23587,2546,1544,5,2026-01-17 08:39:00,2026-01-17 08:39:00,0
23588,2547,1555,4,2026-01-16 08:36:00,2026-01-16 08:36:00,0
23589,2548,1566,5,2026-01-15 08:33:00,2026-01-15 08:33:00,0
23590,2549,1577,5,2026-01-14 08:30:00,2026-01-14 08:30:00,0
23591,2550,1588,4,2026-01-13 08:27:00,2026-01-13 08:27:00,0
23592,2551,1599,5,2026-01-12 08:24:00,2026-01-12 08:24:00,0
23593,2552,1610,4,2026-01-11 08:21:00,2026-01-11 08:21:00,0
23594,2553,1621,3,2026-01-10 08:18:00,2026-01-10 08:18:00,0
23595,2554,1632,5,2026-01-09 08:15:00,2026-01-09 08:15:00,0
23596,2555,1643,4,2026-01-08 08:12:00,2026-01-08 08:12:00,0
23597,2556,1655,5,2026-01-07 08:09:00,2026-01-07 08:09:00,0
23598,2557,1666,4,2026-01-06 08:06:00,2026-01-06 08:06:00,0
23599,2558,1677,5,2026-01-05 08:03:00,2026-01-05 08:03:00,0
23600,2559,1688,5,2026-01-04 08:00:00,2026-01-04 08:00:00,0
23601,2560,1699,4,2026-01-03 07:57:00,2026-01-03 07:57:00,0
23602,2561,1710,5,2026-01-02 07:54:00,2026-01-02 07:54:00,0
23603,2562,1721,4,2026-01-01 07:51:00,2026-01-01 07:51:00,0
23604,2563,1732,3,2025-12-31 07:48:00,2025-12-31 07:48:00,0
23605,2564,1743,5,2025-12-30 07:45:00,2025-12-30 07:45:00,0
23606,2565,1754,4,2025-12-29 07:42:00,2025-12-29 07:42:00,0
23607,2566,1765,5,2025-12-28 07:39:00,2025-12-28 07:39:00,0
23608,2567,1776,4,2025-12-27 07:36:00,2025-12-27 07:36:00,0
23609,2568,1787,5,2025-12-26 07:33:00,2025-12-26 07:33:00,0
23610,2569,1798,5,2025-12-25 07:30:00,2025-12-25 07:30:00,0
23611,2570,1809,4,2025-12-24 07:27:00,2025-12-24 07:27:00,0
23612,2571,1820,5,2025-12-23 07:24:00,2025-12-23 07:24:00,0
23613,2572,1831,4,2025-12-22 07:21:00,2025-12-22 07:21:00,0
23614,2573,1843,3,2025-12-21 07:18:00,2025-12-21 07:18:00,0
23615,2574,1854,5,2025-12-20 07:15:00,2025-12-20 07:15:00,0
23616,2575,1865,4,2025-12-19 07:12:00,2025-12-19 07:12:00,0
23617,2576,1876,5,2025-12-18 07:09:00,2025-12-18 07:09:00,0
23618,2577,1887,4,2025-12-17 07:06:00,2025-12-17 07:06:00,0
23619,2578,1898,5,2025-12-16 07:03:00,2025-12-16 07:03:00,0
23620,2579,1909,5,2025-12-15 07:00:00,2025-12-15 07:00:00,0
23621,2580,1920,4,2025-12-14 06:57:00,2025-12-14 06:57:00,0
23622,2581,1931,5,2025-12-13 06:54:00,2025-12-13 06:54:00,0
23623,2582,1942,4,2025-12-12 06:51:00,2025-12-12 06:51:00,0
23624,2583,1953,3,2025-12-11 06:48:00,2025-12-11 06:48:00,0
23625,2584,1964,5,2025-12-10 06:45:00,2025-12-10 06:45:00,0
23626,2585,1975,4,2025-12-09 06:42:00,2025-12-09 06:42:00,0
23627,2586,1986,5,2025-12-08 06:39:00,2025-12-08 06:39:00,0
23628,2587,1997,4,2025-12-07 06:36:00,2025-12-07 06:36:00,0
23629,2588,2008,5,2025-12-06 06:33:00,2025-12-06 06:33:00,0
23630,2589,2019,5,2025-12-05 06:30:00,2025-12-05 06:30:00,0
23631,2590,2031,4,2025-12-04 06:27:00,2025-12-04 06:27:00,0
23632,2591,2042,5,2025-12-03 06:24:00,2025-12-03 06:24:00,0
23633,2592,2053,4,2025-12-02 06:21:00,2025-12-02 06:21:00,0
23634,2593,2064,3,2025-12-01 06:18:00,2025-12-01 06:18:00,0
23635,2594,2075,5,2025-11-30 06:15:00,2025-11-30 06:15:00,0
23636,2595,2086,4,2025-11-29 06:12:00,2025-11-29 06:12:00,0
23637,2596,2097,5,2025-11-28 06:09:00,2025-11-28 06:09:00,0
23638,2597,2108,4,2025-11-27 06:06:00,2025-11-27 06:06:00,0
23639,2598,2119,5,2025-11-26 06:03:00,2025-11-26 06:03:00,0
23640,2599,2130,5,2026-03-25 06:00:00,2026-03-25 06:00:00,0
23641,2600,2141,4,2026-03-24 05:57:00,2026-03-24 05:57:00,0
23642,2601,2152,5,2026-03-23 05:54:00,2026-03-23 05:54:00,0
23643,2602,2163,4,2026-03-22 05:51:00,2026-03-22 05:51:00,0
23644,2603,2174,3,2026-03-21 05:48:00,2026-03-21 05:48:00,0
23645,2604,2185,5,2026-03-20 05:45:00,2026-03-20 05:45:00,0
23646,2605,2196,4,2026-03-19 05:42:00,2026-03-19 05:42:00,0
23647,2606,2207,5,2026-03-18 05:39:00,2026-03-18 05:39:00,0
23648,2607,2219,4,2026-03-17 05:36:00,2026-03-17 05:36:00,0
23649,2608,2230,5,2026-03-16 05:33:00,2026-03-16 05:33:00,0
23650,2609,2241,5,2026-03-15 05:30:00,2026-03-15 05:30:00,0
23651,2610,2252,4,2026-03-14 05:27:00,2026-03-14 05:27:00,0
23652,2611,2263,5,2026-03-13 05:24:00,2026-03-13 05:24:00,0
23653,2612,2274,4,2026-03-12 05:21:00,2026-03-12 05:21:00,0
23654,2613,2285,3,2026-03-11 05:18:00,2026-03-11 05:18:00,0
23655,2614,2296,5,2026-03-10 05:15:00,2026-03-10 05:15:00,0
23656,2615,2307,4,2026-03-09 05:12:00,2026-03-09 05:12:00,0
23657,2616,2318,5,2026-03-08 05:09:00,2026-03-08 05:09:00,0
23658,2617,2329,4,2026-03-07 05:06:00,2026-03-07 05:06:00,0
23659,2618,2340,5,2026-03-06 05:03:00,2026-03-06 05:03:00,0
23660,2619,2351,5,2026-03-05 05:00:00,2026-03-05 05:00:00,0
23661,2620,2362,4,2026-03-04 04:57:00,2026-03-04 04:57:00,0
23662,2621,2373,5,2026-03-03 04:54:00,2026-03-03 04:54:00,0
23663,2622,2384,4,2026-03-02 04:51:00,2026-03-02 04:51:00,0
23664,2623,2395,3,2026-03-01 04:48:00,2026-03-01 04:48:00,0
23665,2624,2407,5,2026-02-28 04:45:00,2026-02-28 04:45:00,0
23666,2625,2418,4,2026-02-27 04:42:00,2026-02-27 04:42:00,0
23667,2626,2429,5,2026-02-26 04:39:00,2026-02-26 04:39:00,0
23668,2627,2440,4,2026-02-25 04:36:00,2026-02-25 04:36:00,0
23669,2628,2451,5,2026-02-24 04:33:00,2026-02-24 04:33:00,0
23670,2629,2462,5,2026-02-23 04:30:00,2026-02-23 04:30:00,0
23671,2630,2473,4,2026-02-22 04:27:00,2026-02-22 04:27:00,0
23672,2631,2484,5,2026-02-21 04:24:00,2026-02-21 04:24:00,0
23673,2632,2495,4,2026-02-20 04:21:00,2026-02-20 04:21:00,0
23674,2633,2506,3,2026-02-19 04:18:00,2026-02-19 04:18:00,0
23675,2634,2517,5,2026-02-18 04:15:00,2026-02-18 04:15:00,0
23676,2635,2528,4,2026-02-17 04:12:00,2026-02-17 04:12:00,0
23677,2636,2539,5,2026-02-16 04:09:00,2026-02-16 04:09:00,0
23678,2637,2550,4,2026-02-15 04:06:00,2026-02-15 04:06:00,0
23679,2638,2561,5,2026-02-14 04:03:00,2026-02-14 04:03:00,0
23680,2639,2572,5,2026-02-13 04:00:00,2026-02-13 04:00:00,0
23681,2640,2583,4,2026-02-12 03:57:00,2026-02-12 03:57:00,0
23682,2641,2595,5,2026-02-11 03:54:00,2026-02-11 03:54:00,0
23683,2642,2606,4,2026-02-10 03:51:00,2026-02-10 03:51:00,0
23684,2643,2617,3,2026-02-09 03:48:00,2026-02-09 03:48:00,0
23685,2644,2628,5,2026-02-08 03:45:00,2026-02-08 03:45:00,0
23686,2645,2639,4,2026-02-07 03:42:00,2026-02-07 03:42:00,0
23687,2646,2650,5,2026-02-06 03:39:00,2026-02-06 03:39:00,0
23688,2647,2661,4,2026-02-05 03:36:00,2026-02-05 03:36:00,0
23689,2648,2672,5,2026-02-04 03:33:00,2026-02-04 03:33:00,0
23690,2649,2683,5,2026-02-03 03:30:00,2026-02-03 03:30:00,0
23691,2650,2694,4,2026-02-02 03:27:00,2026-02-02 03:27:00,0
